dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Boston Red Sox,MLB,Salem,Salem,Salem,97301,44.94878,-123.003655,39,Casual,Hispanic,0.17,97301,40,52,43,49,76,74,41,81,43,62,136,60,83,62,25,11
Fans,Boston Red Sox,MLB,Sandwich,Sandwich,Sandwich,2563,41.711291,-70.477482,50,Casual,Hispanic,0.17,2563,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4
Fans,Boston Red Sox,MLB,Sanford,Sanford,Sanford,27330,35.469782,-79.171723,38,Casual,Hispanic,0.17,27330,18,20,24,36,29,8,4,11,51,48,55,30,29,6,2,8
Fans,Boston Red Sox,MLB,Scarborough,Scarborough,Scarborough,4074,43.589627,-70.366191,35,Casual,Hispanic,0.17,4074,6,0,0,0,0,0,0,0,0,0,3,0,0,11,2,4
Fans,Boston Red Sox,MLB,Scituate,Scituate,Scituate,2066,42.207254,-70.770188,24,Convertible,Hispanic,0.17,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
Fans,Boston Red Sox,MLB,Seabrook,Seabrook,Seabrook,3874,42.89481,-70.87116,37,Casual,Hispanic,0.17,3874,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
Fans,Boston Red Sox,MLB,Sebastian,Sebastian,Sebastian,32958,27.799123,-80.483098,7,Convertible,Hispanic,0.17,32958,2,13,0,3,9,3,9,12,0,0,5,25,0,5,5,6
Fans,Boston Red Sox,MLB,Sioux City,Sioux City,Sioux City,51101,42.494745,-96.399356,8,Convertible,Hispanic,0.17,51101,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
Fans,Boston Red Sox,MLB,Skowhegan,Skowhegan,Skowhegan,4976,44.769303,-69.593975,37,Casual,Hispanic,0.17,4976,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,3
Fans,Boston Red Sox,MLB,South Bradenton,Bradenton,Bradenton,34205,27.484084,-82.581821,0,Convertible,Hispanic,0.17,34205,33,10,13,29,28,23,10,18,30,29,47,15,40,7,2,6
Fans,Boston Red Sox,MLB,Southbridge,Southbridge,Southbridge,1550,42.08712,-72.03479,46,Casual,Hispanic,0.17,1550,43,22,4,19,25,15,38,19,8,27,26,55,19,5,18,13
Fans,Boston Red Sox,MLB,Southbury,Southbury,Southbury,6488,41.470921,-73.240839,12,Convertible,Hispanic,0.17,6488,2,0,0,0,0,0,0,0,0,2,2,7,0,3,7,15
Fans,Boston Red Sox,MLB,Stafford,Stafford Springs,Stafford Springs,6076,41.95956,-72.31072,16,Convertible,Hispanic,0.17,6076,0,0,0,0,0,6,2,0,1,0,2,0,4,0,5,1
Fans,Boston Red Sox,MLB,Strafford,Strafford,Strafford,65757,37.26838,-93.11713,0,Convertible,Hispanic,0.17,65757,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Fans,Boston Red Sox,MLB,Suffield,Suffield,Suffield,6078,41.989646,-72.658135,42,Casual,Hispanic,0.17,6078,6,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
Fans,Boston Red Sox,MLB,Sunderland,Sunderland,Sunderland,1375,42.46675,-72.5787,0,Convertible,Hispanic,0.17,1375,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0
Fans,Boston Red Sox,MLB,Sutton,Sutton,Sutton,1590,42.126575,-71.755193,24,Convertible,Hispanic,0.17,1590,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
Fans,Boston Red Sox,MLB,Swampscott,Swampscott,Swampscott,1907,42.46801,-70.89243,34,Casual,Hispanic,0.17,1907,0,4,0,0,0,0,0,0,0,0,0,10,7,4,1,9
Fans,Boston Red Sox,MLB,Swanzey,Swanzey,Swanzey,3446,42.841079,-72.330145,55,Avid,Hispanic,0.17,3446,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0
Fans,Boston Red Sox,MLB,Templeton,Templeton,Templeton,1468,42.555059,-72.072285,69,Avid,Hispanic,0.17,1468,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Fans,Boston Red Sox,MLB,Tewksbury,Tewksbury,Tewksbury,1876,42.61065,-71.23422,42,Casual,Hispanic,0.17,1876,2,0,0,0,0,0,0,0,0,0,10,2,11,2,11,2
Fans,Boston Red Sox,MLB,Thompson,Thompson,Thompson,18465,41.84015,-75.531898,44,Casual,Hispanic,0.17,18465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fans,Boston Red Sox,MLB,Tolland,Tolland,Tolland,6084,41.882553,-72.361039,24,Convertible,Hispanic,0.17,6084,14,0,0,0,0,0,0,0,19,3,0,3,0,4,0,8
Fans,Boston Red Sox,MLB,Topsham,Topsham,Topsham,4086,43.981404,-69.937793,27,Casual,Hispanic,0.17,4086,0,0,3,0,5,0,0,0,0,0,2,6,0,0,0,0
Fans,Boston Red Sox,MLB,Townsend,Townsend,Townsend,1469,42.67167,-71.70406,75,Avid,Hispanic,0.17,1469,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Fans,Boston Red Sox,MLB,Trion,Trion,Trion,30753,34.54397,-85.31051,0,Convertible,Hispanic,0.17,30753,3,4,3,4,4,4,6,1,2,3,3,1,1,2,2,0
Fans,Boston Red Sox,MLB,Tunbridge,Tunbridge,Tunbridge,5077,43.895465,-72.473372,0,Convertible,Hispanic,0.17,5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Red Sox,MLB,Turner,Turner,Turner,4282,44.265473,-70.254155,0,Convertible,Hispanic,0.17,4282,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0
Fans,Boston Red Sox,MLB,Wakefield,Wakefield,Wakefield,1880,42.499891,-71.068829,37,Casual,Hispanic,0.17,1880,3,0,6,0,0,0,0,0,0,0,6,5,15,0,8,4
Fans,Boston Red Sox,MLB,Waldoboro,Waldoboro,Waldoboro,4572,44.09193,-69.37873,0,Convertible,Hispanic,0.17,4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fans,Boston Red Sox,MLB,Walpole,Walpole,Walpole,2081,42.148624,-71.255533,43,Casual,Hispanic,0.17,2081,0,0,7,3,0,3,0,3,2,0,0,0,10,2,13,3
Fans,Boston Red Sox,MLB,Warren,Warren,Warren,1083,42.204027,-72.199439,54,Avid,Hispanic,0.17,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Fans,Boston Red Sox,MLB,Warwick,Warwick,Warwick,10990,41.25648,-74.35988,42,Casual,Hispanic,0.17,10990,2,4,2,4,5,0,0,0,0,6,0,6,7,28,2,11
Fans,Boston Red Sox,MLB,Watertown,Watertown,Watertown,13601,43.968892,-75.906501,31,Casual,Hispanic,0.17,13601,14,6,2,5,0,23,4,5,21,5,23,15,10,0,1,5
Fans,Boston Red Sox,MLB,Weathersfield,Perkinsville,Perkinsville,5151,43.409654,-72.495851,0,Convertible,Hispanic,0.17,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Red Sox,MLB,Webster,Webster,Webster,14580,43.21821,-77.454075,53,Casual,Hispanic,0.17,14580,2,2,4,6,2,6,0,2,2,16,32,10,5,7,3,3
Fans,Boston Red Sox,MLB,Wells,Wells,Wells,4090,43.32203,-70.58089,63,Avid,Hispanic,0.17,4090,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0
Fans,Boston Red Sox,MLB,West Boylston,West Boylston,West Boylston,1583,42.362783,-71.781215,75,Avid,Hispanic,0.17,1583,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,2
Fans,Boston Red Sox,MLB,West Brookfield,West Brookfield,West Brookfield,1585,42.235638,-72.172523,0,Convertible,Hispanic,0.17,1585,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
Fans,Boston Red Sox,MLB,West Falls,West Falls,West Falls,14170,42.702797,-78.670098,0,Convertible,Hispanic,0.17,14170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Fans,Boston Red Sox,MLB,West Gardiner,Gardiner,Gardiner,4345,44.23007,-69.77532,0,Convertible,Hispanic,0.17,4345,3,0,0,0,0,2,0,0,0,0,0,0,15,3,0,0
Fans,Boston Red Sox,MLB,Westfield,Westfield,Westfield,14787,42.32228,-79.5781,47,Casual,Hispanic,0.17,14787,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Fans,Boston Red Sox,MLB,Westford,Westford,Westford,1886,42.57926,-71.43784,0,Convertible,Hispanic,0.17,1886,6,0,0,0,0,0,0,0,0,0,2,0,0,2,3,13
Fans,Boston Red Sox,MLB,Weston,Weston,Weston,33326,26.118455,-80.362285,19,Convertible,Hispanic,0.17,33326,28,6,25,15,27,38,33,27,31,54,69,170,123,69,137,124
Fans,Boston Red Sox,MLB,Westport,Westport,Westport,2790,41.61547,-71.079636,38,Casual,Hispanic,0.17,2790,0,0,0,0,0,0,3,0,0,3,0,0,0,11,4,3
Fans,Boston Red Sox,MLB,Westwood,Westwood,Westwood,7675,40.99121,-74.03264,41,Casual,Hispanic,0.17,7675,3,0,0,9,0,9,2,0,0,0,8,9,19,19,47,69
Fans,Boston Red Sox,MLB,Wilbraham,Wilbraham,Wilbraham,1095,42.13408,-72.4345,56,Avid,Hispanic,0.17,1095,0,0,0,3,0,0,0,0,0,0,0,2,16,0,10,7
Fans,Boston Red Sox,MLB,Winchester,Winchester,Winchester,22601,39.169668,-78.16856,51,Casual,Hispanic,0.17,22601,0,4,1,5,9,16,23,15,11,44,18,29,4,15,7,0
Fans,Boston Red Sox,MLB,Wolfeboro,Wolfeboro,Wolfeboro,3894,43.667102,-71.183597,50,Casual,Hispanic,0.17,3894,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
Fans,Boston Red Sox,MLB,Woodford,Bennington,Bennington,5201,42.8746,-73.18505,25,Convertible,Hispanic,0.17,5201,3,4,0,0,0,0,4,0,0,4,0,0,9,1,0,1
Fans,Boston Red Sox,MLB,Woodlawn,Gwynn Oak,Gwynn Oak,21207,39.332607,-76.692749,0,Convertible,Hispanic,0.17,21207,3,0,13,16,0,12,5,1,33,12,4,3,19,8,9,11
Fans,Boston Red Sox,MLB,Woodstock,Woodstock,Woodstock,60098,42.320271,-88.462832,36,Casual,Hispanic,0.17,60098,8,9,3,1,26,6,1,13,35,20,52,65,48,6,34,5
Fans,Boston Red Sox,MLB,Woolwich,Woolwich,Woolwich,4579,43.938696,-69.764378,0,Convertible,Hispanic,0.17,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Boston Red Sox,MLB,Yarmouth,Yarmouth,Yarmouth,4096,43.798227,-70.171979,62,Avid,Hispanic,0.17,4096,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,2
Fans,Houston Astros,MLB,Aldine,Houston,Houston,77032,29.987805,-95.353412,42,Casual,Hispanic,0.24,77032,7,4,35,12,21,12,21,27,58,27,43,62,44,30,16,14
Fans,Houston Astros,MLB,Alice,Alice,Alice,78332,27.703829,-98.055296,36,Casual,Hispanic,0.24,78332,262,103,61,88,102,75,139,109,34,109,122,194,114,102,138,40
Fans,Houston Astros,MLB,Alpine,Alpine,Alpine,91901,32.810624,-116.710667,11,Convertible,Hispanic,0.24,91901,26,18,0,1,8,28,8,0,6,0,7,24,15,22,60,17
Fans,Houston Astros,MLB,Andrews,Andrews,Andrews,79714,32.370377,-102.523255,11,Convertible,Hispanic,0.24,79714,39,8,53,17,8,35,28,55,16,75,84,97,124,40,57,52
Fans,Houston Astros,MLB,Angleton,Angleton,Angleton,77515,29.154269,-95.406577,66,Avid,Hispanic,0.24,77515,22,32,18,19,45,15,25,23,2,37,88,104,146,37,46,25
Fans,Houston Astros,MLB,Atascocita,Humble,Humble,77346,29.994499,-95.177499,41,Casual,Hispanic,0.24,77346,31,19,18,26,29,31,2,11,14,54,166,221,103,171,152,115
Fans,Houston Astros,MLB,Baird,Baird,Baird,79504,32.322053,-99.335495,0,Convertible,Hispanic,0.24,79504,0,0,0,0,0,1,1,3,2,0,2,0,4,1,0,1
Fans,Houston Astros,MLB,Bandera,Bandera,Bandera,78003,29.724328,-99.104014,30,Casual,Hispanic,0.24,78003,19,7,2,0,40,2,0,22,0,9,8,10,5,2,23,0
Fans,Houston Astros,MLB,Barrett,Crosby,Crosby,77532,29.91462,-95.05908,46,Casual,Hispanic,0.24,77532,21,0,3,23,59,4,0,7,20,70,36,84,65,108,67,25
Fans,Houston Astros,MLB,Bay City,Bay City,Bay City,77414,28.86362,-95.917347,51,Casual,Hispanic,0.24,77414,100,135,56,10,35,17,19,46,20,88,55,96,85,22,10,30
Fans,Houston Astros,MLB,Baytown,Baytown,Baytown,77520,29.733283,-94.994123,47,Casual,Hispanic,0.24,77520,131,46,52,67,74,72,94,87,75,189,150,195,130,85,55,16
Fans,Houston Astros,MLB,Beach City,Baytown,Baytown,77523,29.66217,-94.88992,73,Avid,Hispanic,0.24,77523,30,1,0,4,0,0,22,7,0,7,34,72,37,77,97,27
Fans,Houston Astros,MLB,Beaumont,Beaumont,Beaumont,92223,33.92703,-116.954753,27,Casual,Hispanic,0.24,92223,43,35,33,37,47,48,73,31,37,44,108,253,224,180,208,134
Fans,Houston Astros,MLB,Beeville,Beeville,Beeville,78102,28.488192,-97.730956,36,Casual,Hispanic,0.24,78102,102,90,66,64,94,6,40,52,16,85,116,78,70,51,39,49
Fans,Houston Astros,MLB,Bell Hill,Sequim,Sequim,98382,48.06773,-123.080362,0,Convertible,Hispanic,0.24,98382,25,0,0,0,0,2,0,34,5,3,11,4,0,24,2,9
Fans,Houston Astros,MLB,Bellaire,Bellaire,Bellaire,77401,29.704019,-95.460905,35,Casual,Hispanic,0.24,77401,7,2,0,0,26,2,0,8,2,2,7,5,6,32,8,65
Fans,Houston Astros,MLB,Bellville,Bellville,Bellville,44813,40.646184,-82.481491,51,Casual,Hispanic,0.24,44813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Houston Astros,MLB,Bishop,Bishop,Bishop,78343,27.623349,-97.749935,61,Avid,Hispanic,0.24,78343,10,19,14,38,5,8,13,9,3,9,37,40,7,15,19,15
Fans,Houston Astros,MLB,Bluetown-Iglesia Antigua,Roma,Roma,78584,26.584581,-99.004493,0,Convertible,Hispanic,0.24,78584,173,151,102,120,73,80,78,85,53,58,75,82,28,20,30,17
Fans,Houston Astros,MLB,Bolivar Peninsula,Port Bolivar,Port Bolivar,77650,29.38079,-94.76436,46,Casual,Hispanic,0.24,77650,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Fans,Houston Astros,MLB,Bonney,Rosharon,Rosharon,77583,29.42501,-95.448799,54,Avid,Hispanic,0.24,77583,4,15,7,11,39,48,13,36,6,75,117,221,96,124,84,53
Fans,Houston Astros,MLB,Borger,Borger,Borger,79007,35.706837,-101.398793,13,Convertible,Hispanic,0.24,79007,9,3,12,0,5,30,5,25,3,36,20,13,38,6,4,2
Fans,Houston Astros,MLB,Bremond,Bremond,Bremond,76629,31.165947,-96.675985,0,Convertible,Hispanic,0.24,76629,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0
Fans,Houston Astros,MLB,Brenham,Brenham,Brenham,77833,30.216516,-96.385104,52,Casual,Hispanic,0.24,77833,2,5,11,25,0,0,13,19,22,52,33,78,23,39,7,13
Fans,Houston Astros,MLB,Brewton,Brewton,Brewton,36426,31.129427,-87.096126,0,Convertible,Hispanic,0.24,36426,13,0,0,0,0,0,2,0,0,6,4,5,4,6,0,0
Fans,Houston Astros,MLB,Bridge City,Bridge City,Bridge City,77611,30.019163,-93.832632,52,Casual,Hispanic,0.24,77611,0,3,8,0,0,0,0,0,6,3,0,19,0,17,0,4
Fans,Houston Astros,MLB,Buffalo,Buffalo,Buffalo,14201,42.89606,-78.886424,18,Convertible,Hispanic,0.24,14201,65,136,16,33,40,49,30,35,3,6,21,21,11,6,0,3
Fans,Houston Astros,MLB,Bunker Hill Village,Houston,Houston,77024,29.771225,-95.511751,37,Casual,Hispanic,0.24,77024,27,6,13,2,11,5,11,22,29,44,52,84,81,25,17,93
Fans,Houston Astros,MLB,Burkburnett,Burkburnett,Burkburnett,76354,34.048087,-98.600475,6,Convertible,Hispanic,0.24,76354,23,0,0,0,6,0,17,3,0,29,7,7,33,12,7,3
Fans,Houston Astros,MLB,Burleson,Burleson,Burleson,76028,32.492683,-97.264359,11,Convertible,Hispanic,0.24,76028,21,24,48,23,81,21,19,35,0,84,63,93,142,135,43,97
Fans,Houston Astros,MLB,Burnet,Burnet,Burnet,78611,30.749465,-98.238816,18,Convertible,Hispanic,0.24,78611,2,16,18,3,1,0,3,0,2,3,6,12,9,5,6,10
Fans,Houston Astros,MLB,Caldwell,Caldwell,Caldwell,77836,30.526184,-96.658407,32,Casual,Hispanic,0.24,77836,6,9,0,2,36,3,8,9,1,33,23,36,27,12,3,9
Fans,Houston Astros,MLB,Carlyss,Sulphur,Sulphur,70665,30.200948,-93.443701,18,Convertible,Hispanic,0.24,70665,0,5,5,0,5,12,0,0,0,0,0,0,0,12,4,0
Fans,Houston Astros,MLB,Centerville,Dayton,Dayton,45459,39.646371,-84.171733,66,Avid,Hispanic,0.24,45459,0,0,6,8,0,14,16,0,3,15,9,2,2,12,7,8
Fans,Houston Astros,MLB,Central Gardens,Nederland,Nederland,77627,29.97438,-93.9924,49,Casual,Hispanic,0.24,77627,5,0,8,0,1,16,0,31,9,2,24,14,20,17,8,14
Fans,Houston Astros,MLB,Cesar Chavez,Edinburg,Edinburg,78542,26.3034,-98.11529,0,Convertible,Hispanic,0.24,78542,351,375,370,252,276,208,185,229,213,346,523,541,485,222,272,92
Fans,Houston Astros,MLB,Channelview,Channelview,Channelview,77530,29.79138,-95.115,55,Avid,Hispanic,0.24,77530,40,46,11,25,83,42,79,94,43,146,155,289,139,146,72,31
Fans,Houston Astros,MLB,Church Point,Church Point,Church Point,70525,30.40298,-92.21513,0,Convertible,Hispanic,0.24,70525,4,0,0,0,11,0,0,0,0,7,0,23,0,0,0,8
Fans,Houston Astros,MLB,Cinco Ranch,Katy,Katy,77494,29.74063,-95.829571,26,Convertible,Hispanic,0.24,77494,114,49,28,18,63,9,79,69,31,98,169,208,115,248,447,380
Fans,Houston Astros,MLB,Citronelle,Citronelle,Citronelle,36522,31.09073,-88.22806,0,Convertible,Hispanic,0.24,36522,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,Houston Astros,MLB,Clear Lake,Clear Lake,Clear Lake,50428,43.13802,-93.37937,0,Convertible,Hispanic,0.24,50428,0,0,4,0,0,4,6,0,0,0,0,0,2,0,12,7
Fans,Houston Astros,MLB,Cleveland,Cleveland,Cleveland,44101,41.489381,-81.667486,38,Casual,Hispanic,0.24,44101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Houston Astros,MLB,Clute,Clute,Clute,77531,29.031236,-95.3908,66,Avid,Hispanic,0.24,77531,29,11,21,37,8,44,29,19,21,104,72,98,51,66,11,95
Fans,Houston Astros,MLB,Clyde,Clyde,Clyde,14433,43.097869,-76.872736,9,Convertible,Hispanic,0.24,14433,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Fans,Houston Astros,MLB,Columbus,Columbus,Columbus,43201,39.99083,-82.999947,59,Avid,Hispanic,0.24,43201,40,8,8,8,13,5,3,0,6,11,16,20,8,2,8,6
Fans,Houston Astros,MLB,Conroe,Conroe,Conroe,77301,30.307375,-95.438548,33,Casual,Hispanic,0.24,77301,24,18,36,40,78,69,51,55,48,130,125,151,66,94,30,51
Fans,Houston Astros,MLB,Cookville,Cookville,Cookville,75558,33.18568,-94.85438,0,Convertible,Hispanic,0.24,75558,0,0,0,0,0,0,0,9,0,0,0,28,3,0,0,0
Fans,Houston Astros,MLB,Crawford,Crawford,Crawford,76638,31.565099,-97.43051,0,Convertible,Hispanic,0.24,76638,0,0,0,1,0,0,0,2,0,1,0,1,3,0,1,0
Fans,Houston Astros,MLB,Crockett,Crockett,Crockett,75835,31.320814,-95.392816,33,Casual,Hispanic,0.24,75835,8,2,5,1,5,0,3,7,2,0,13,11,4,7,9,0
Fans,Houston Astros,MLB,Crosby,Crosby,Crosby,77532,29.91462,-95.05908,58,Avid,Hispanic,0.24,77532,21,0,3,23,59,4,0,7,20,70,36,84,65,108,67,25
Fans,Houston Astros,MLB,Crystal City,Crystal City,Crystal City,78839,28.69381,-99.824936,0,Convertible,Hispanic,0.24,78839,25,84,19,18,18,32,59,10,39,25,70,92,64,49,6,11
Fans,Houston Astros,MLB,Cut and Shoot,Conroe,Conroe,77303,30.377954,-95.37714,50,Casual,Hispanic,0.24,77303,14,13,6,89,29,4,44,30,26,36,66,92,90,10,29,11
Fans,Houston Astros,MLB,Cypress,Cypress,Cypress,77429,29.997775,-95.669444,38,Casual,Hispanic,0.24,77429,20,20,5,41,35,16,40,66,26,118,162,132,132,109,184,288
Fans,Houston Astros,MLB,Dallastown,Dallastown,Dallastown,17313,39.912423,-76.65353,0,Convertible,Hispanic,0.24,17313,0,0,8,0,4,0,4,1,0,0,0,3,0,0,0,3
Fans,Houston Astros,MLB,Dayton,Dayton,Dayton,37321,35.49396,-85.01245,49,Casual,Hispanic,0.24,37321,0,0,0,0,0,0,0,12,0,37,29,20,2,0,0,0
Fans,Houston Astros,MLB,Deer Harbor,Deer Harbor,Deer Harbor,98243,48.6201,-122.9999,0,Convertible,Hispanic,0.24,98243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Houston Astros,MLB,Deer Park,Deer Park,Deer Park,77536,29.687972,-95.116749,71,Avid,Hispanic,0.24,77536,20,20,20,0,0,18,24,15,37,118,106,128,116,86,112,51
Fans,Houston Astros,MLB,Dickinson,Dickinson,Dickinson,77539,29.458472,-95.034525,41,Casual,Hispanic,0.24,77539,23,59,43,57,49,37,15,18,26,89,149,195,136,40,64,73
Fans,Houston Astros,MLB,Driscoll,Driscoll,Driscoll,78351,27.67447,-97.74861,72,Avid,Hispanic,0.24,78351,3,5,7,0,2,0,16,0,0,4,0,0,0,0,2,0
Fans,Houston Astros,MLB,Dyersville,Dyersville,Dyersville,52040,42.48444,-91.12291,0,Convertible,Hispanic,0.24,52040,0,0,0,0,0,0,0,8,0,0,2,0,3,0,2,0
Fans,Houston Astros,MLB,Ellinger,Ellinger,Ellinger,78938,29.854599,-96.685111,32,Casual,Hispanic,0.24,78938,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
Fans,Houston Astros,MLB,Española,Espanola,Espanola,87532,35.993867,-106.088977,0,Convertible,Hispanic,0.24,87532,85,105,55,74,61,60,57,89,51,111,134,139,97,76,63,47
Fans,Houston Astros,MLB,Flourtown,Flourtown,Flourtown,19031,40.106805,-75.215071,0,Convertible,Hispanic,0.24,19031,3,0,0,0,0,0,0,0,0,0,0,5,2,0,3,3
Fans,Houston Astros,MLB,Fort Stockton,Fort Stockton,Fort Stockton,79735,30.886367,-102.890491,8,Convertible,Hispanic,0.24,79735,69,25,31,30,86,59,51,3,20,38,67,83,82,37,49,34
Fans,Houston Astros,MLB,Four Corners,Miami,Miami,33186,25.656462,-80.410144,19,Convertible,Hispanic,0.24,33186,192,166,103,111,168,149,134,96,97,194,340,722,421,284,452,335
Fans,Houston Astros,MLB,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,0,Convertible,Hispanic,0.24,37064,21,4,9,11,14,16,0,9,20,6,46,9,23,7,11,13
Fans,Houston Astros,MLB,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,48,Casual,Hispanic,0.24,37064,21,4,9,11,14,16,0,9,20,6,46,9,23,7,11,13
Fans,Houston Astros,MLB,Fredericksburg,Fredericksburg,Fredericksburg,78624,30.313385,-98.8936,23,Convertible,Hispanic,0.24,78624,4,15,13,14,4,17,6,69,14,21,100,27,28,31,29,12
Fans,Houston Astros,MLB,Fresno,Fresno,Fresno,77545,29.53602,-95.47063,31,Casual,Hispanic,0.24,77545,0,0,8,27,8,41,54,17,15,52,40,144,75,33,42,22
Fans,Houston Astros,MLB,Friendswood,Friendswood,Friendswood,77546,29.515074,-95.192133,45,Casual,Hispanic,0.24,77546,14,22,0,3,7,21,38,3,6,26,68,104,131,69,50,124
Fans,Houston Astros,MLB,Fulshear,Fulshear,Fulshear,77441,29.688985,-95.935279,58,Avid,Hispanic,0.24,77441,11,0,3,0,14,0,0,30,0,0,29,27,53,36,115,84
Fans,Houston Astros,MLB,Fulton,Fulton,Fulton,13069,43.32285,-76.41716,0,Convertible,Hispanic,0.24,13069,6,12,0,0,4,0,0,1,0,0,0,0,12,0,0,0
Fans,Houston Astros,MLB,Galena Park,Galena Park,Galena Park,77547,29.73356,-95.23021,63,Avid,Hispanic,0.24,77547,13,15,60,36,51,39,55,22,2,37,35,59,66,26,10,13
Fans,Houston Astros,MLB,Giddings,Giddings,Giddings,78942,30.249357,-96.931852,48,Casual,Hispanic,0.24,78942,15,29,21,8,33,21,0,15,1,0,14,42,5,0,24,0
Fans,Houston Astros,MLB,Goliad,Goliad,Goliad,77963,28.664092,-97.460854,38,Casual,Hispanic,0.24,77963,30,15,0,15,6,9,11,9,0,22,6,16,11,6,10,9
Fans,Houston Astros,MLB,Gonzales,Gonzales,Gonzales,78629,29.543029,-97.543969,31,Casual,Hispanic,0.24,78629,7,14,42,18,20,35,4,14,15,18,81,67,39,35,12,7
Fans,Houston Astros,MLB,Greatwood,Sugar Land,Sugar Land,77479,29.552921,-95.666778,38,Casual,Hispanic,0.24,77479,9,5,13,15,5,9,21,3,6,7,34,39,64,62,203,155
Fans,Houston Astros,MLB,Gregory,Gregory,Gregory,78359,27.92224,-97.28999,34,Casual,Hispanic,0.24,78359,6,6,10,16,13,30,8,1,5,3,12,7,6,19,4,2
Fans,Houston Astros,MLB,Groveton,Alexandria,Alexandria,22306,38.756803,-77.09147,92,Avid,Hispanic,0.24,22306,30,4,24,6,24,21,25,12,27,57,120,48,70,72,9,80
Fans,Houston Astros,MLB,Guy,Guy,Guy,77444,29.349957,-95.77215,65,Avid,Hispanic,0.24,77444,0,0,16,0,0,0,0,1,0,0,6,0,15,0,0,0
Fans,Houston Astros,MLB,Hamshire,Hamshire,Hamshire,77622,29.851906,-94.289265,36,Casual,Hispanic,0.24,77622,0,5,0,0,0,0,4,7,0,3,0,0,3,0,0,0
Fans,Houston Astros,MLB,Hempstead,Hempstead,Hempstead,11550,40.700201,-73.620872,72,Avid,Hispanic,0.24,11550,37,75,41,25,52,64,70,35,70,104,147,198,143,113,121,188
Fans,Houston Astros,MLB,Hereford,Hereford,Hereford,18056,40.44926,-75.55213,4,Convertible,Hispanic,0.24,18056,0,1,0,0,0,0,0,0,0,3,0,0,22,0,0,0
Fans,Houston Astros,MLB,Highlands,Highlands,Highlands,7732,40.40372,-73.99153,68,Avid,Hispanic,0.24,7732,15,0,4,0,0,0,0,0,0,0,0,0,9,0,4,1
Fans,Houston Astros,MLB,Hitchcock,Hitchcock,Hitchcock,77563,29.344488,-94.990471,60,Avid,Hispanic,0.24,77563,17,4,16,5,10,8,5,1,5,12,15,36,10,32,12,5
