dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Arizona Coyotes,NHL,Ak-Chin Indian Community,Maricopa,Maricopa,85139,33.02838,-112.08764,0,Black,0.15,85139,convertible,Other,0,0,0,0,0,0,2,0,0,8,0,5,6,0,3,8
Fans,Arizona Coyotes,NHL,Aliquippa,Aliquippa,Aliquippa,15001,40.63673,-80.24006,0,Black,0.15,15001,convertible,Other,11,0,4,7,0,6,0,0,0,2,2,1,5,1,3,5
Fans,Arizona Coyotes,NHL,American Fork,American Fork,American Fork,84003,40.395796,-111.803101,0,Black,0.15,84003,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Apache Junction,Apache Junction,Apache Junction,85119,33.395202,-111.519692,61,Black,0.15,85119,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Auburn,Auburn,Auburn,98001,47.309496,-122.264469,0,Black,0.15,98001,convertible,Other,0,10,0,0,5,0,0,0,0,0,0,0,8,0,0,0
Fans,Arizona Coyotes,NHL,Avondale,Avondale,Avondale,85323,33.4356,-112.3496,39,Black,0.15,85323,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Baldwin,Baldwin,Baldwin,21013,39.496406,-76.486624,0,Black,0.15,21013,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Barrington,Barrington,Barrington,60010,42.146794,-88.165268,0,Black,0.15,60010,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Fans,Arizona Coyotes,NHL,Beacon Square,New Port Richey,New Port Richey,34652,28.239369,-82.736882,0,Black,0.15,34652,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Belfast,Belfast,Belfast,4915,44.404619,-69.040297,0,Black,0.15,4915,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Bellevue,Bellevue,Bellevue,98004,47.615471,-122.207221,0,Black,0.15,98004,convertible,Other,0,0,0,5,2,3,6,4,6,16,8,4,4,1,14,0
Fans,Arizona Coyotes,NHL,Belvedere Tiburon,Belvedere Tiburon,Belvedere Tiburon,94920,37.872704,-122.464417,0,Black,0.15,94920,convertible,Other,2,17,0,0,0,11,0,13,0,50,7,5,0,3,8,0
Fans,Arizona Coyotes,NHL,Benson,Benson,Benson,85602,32.035885,-110.262611,0,Black,0.15,85602,convertible,Other,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Bisbee,Bisbee,Bisbee,85603,31.44815,-109.92841,0,Black,0.15,85603,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Blasdell,Buffalo,Buffalo,14219,42.786308,-78.826444,0,Black,0.15,14219,convertible,Other,0,7,0,0,0,0,0,0,0,2,0,0,0,3,0,0
Fans,Arizona Coyotes,NHL,Blue Springs,Blue Springs,Blue Springs,64014,39.00569,-94.252933,0,Black,0.15,64014,convertible,Other,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,10
Fans,Arizona Coyotes,NHL,Bonita Springs,Bonita Springs,Bonita Springs,34135,26.377129,-81.733377,0,Black,0.15,34135,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Braintree,Braintree,Braintree,2184,42.202216,-71.005192,0,Black,0.15,2184,convertible,Other,12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Fans,Arizona Coyotes,NHL,Brentwood,Brentwood,Brentwood,94513,37.922228,-121.668359,0,Black,0.15,94513,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Bridgetown North,Cincinnati,Cincinnati,45211,39.158409,-84.602646,0,Black,0.15,45211,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Bridgewater,Bridgewater,Bridgewater,2324,41.973741,-70.976558,0,Black,0.15,2324,convertible,Other,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3
Fans,Arizona Coyotes,NHL,Brighton,Brighton,Brighton,2135,42.3501,-71.15644,0,Black,0.15,2135,convertible,Other,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Fans,Arizona Coyotes,NHL,Bristol,Bristol,Bristol,6010,41.681198,-72.939577,0,Black,0.15,6010,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Buckeye,Buckeye,Buckeye,85326,33.37032,-112.58378,38,Black,0.15,85326,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Burton,Burton,Burton,48509,43.025934,-83.604053,0,Black,0.15,48509,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Carlton,Carlton,Carlton,97111,45.282393,-123.218624,0,Black,0.15,97111,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Casa Grande,Casa Grande,Casa Grande,85122,32.8795,-111.75735,0,Black,0.15,85122,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Arizona Coyotes,NHL,Casas Adobes,Tucson,Tucson,85704,32.33942,-110.984997,0,Black,0.15,85704,convertible,Other,21,6,2,11,2,6,0,3,8,11,7,9,0,0,0,0
Fans,Arizona Coyotes,NHL,Cascade-Fairwood,Renton,Renton,98058,47.432927,-122.117999,0,Black,0.15,98058,convertible,Other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Arizona Coyotes,NHL,Castle Pines,Castle Rock,Castle Rock,80108,39.445502,-104.852987,0,Black,0.15,80108,convertible,Other,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Fans,Arizona Coyotes,NHL,Catalina Foothills,Tucson,Tucson,85718,32.311724,-110.91898,0,Black,0.15,85718,convertible,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Centerburg,Centerburg,Centerburg,43011,40.313394,-82.665177,0,Black,0.15,43011,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
Fans,Arizona Coyotes,NHL,Centreville,Centreville,Centreville,20120,38.84479,-77.46701,0,Black,0.15,20120,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Arizona Coyotes,NHL,Chandler,Chandler,Chandler,85225,33.325991,-111.824367,48,Black,0.15,85225,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fans,Arizona Coyotes,NHL,Chester,Chester,Chester,23831,37.320744,-77.454311,0,Black,0.15,23831,convertible,Other,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fans,Arizona Coyotes,NHL,Collinsville,Collinsville,Collinsville,62234,38.67033,-89.98455,0,Black,0.15,62234,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Colonial Park,Harrisburg,Harrisburg,17109,40.290953,-76.820294,0,Black,0.15,17109,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Concrete,Concrete,Concrete,98237,48.508868,-121.697178,0,Black,0.15,98237,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Arizona Coyotes,NHL,Coolidge,Coolidge,Coolidge,85128,32.97784,-111.51762,0,Black,0.15,85128,convertible,Other,0,0,0,0,0,4,0,0,0,0,0,27,0,0,0,2
Fans,Arizona Coyotes,NHL,Coronado,Coronado,Coronado,92118,32.699235,-117.209642,0,Black,0.15,92118,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Cottonwood,Cottonwood,Cottonwood,86326,34.73919,-112.00988,0,Black,0.15,86326,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Arizona Coyotes,NHL,Cottonwood Heights,Salt Lake City,Salt Lake City,84121,40.622557,-111.777749,0,Black,0.15,84121,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Arizona Coyotes,NHL,Country Club,Saint Louis,Saint Louis,63129,38.456553,-90.328212,0,Black,0.15,63129,convertible,Other,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Creve Coeur,Saint Louis,Saint Louis,63141,38.656502,-90.454219,0,Black,0.15,63141,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Dallas,Dallas,Dallas,75201,32.781179,-96.790329,0,Black,0.15,75201,convertible,Other,0,0,0,0,0,0,0,2,0,0,3,2,0,4,0,0
Fans,Arizona Coyotes,NHL,Denison,Denison,Denison,75020,33.76672,-96.546662,0,Black,0.15,75020,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Derry,Derry,Derry,3038,42.88973,-71.27786,0,Black,0.15,3038,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Dickson,Dickson,Dickson,37055,36.141461,-87.396417,0,Black,0.15,37055,convertible,Other,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Drexel,Davidson,Davidson,28036,35.50233,-80.83912,0,Black,0.15,28036,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Duxbury,Duxbury,Duxbury,2332,42.052985,-70.710808,0,Black,0.15,2332,convertible,Other,0,11,0,5,0,0,0,0,0,0,4,0,0,0,0,0
Fans,Arizona Coyotes,NHL,East Amherst,East Amherst,East Amherst,14051,43.042907,-78.698796,0,Black,0.15,14051,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Fans,Arizona Coyotes,NHL,East Greenwich,East Greenwich,East Greenwich,2818,41.64335,-71.478002,0,Black,0.15,2818,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,East Renton Highlands,Renton,Renton,98059,47.505822,-122.115699,0,Black,0.15,98059,convertible,Other,0,0,0,0,3,0,0,0,0,0,4,3,2,6,2,0
Fans,Arizona Coyotes,NHL,El Mirage,El Mirage,El Mirage,85335,33.592283,-112.327692,0,Black,0.15,85335,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Emmett charter Township,Battle Creek,Battle Creek,49014,42.303041,-85.13044,0,Black,0.15,49014,convertible,Other,4,5,9,0,1,25,0,3,0,6,11,11,3,1,0,5
Fans,Arizona Coyotes,NHL,Evansdale,Evansdale,Evansdale,50707,42.46915,-92.28102,0,Black,0.15,50707,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Five Corners,Vancouver,Vancouver,98662,45.691419,-122.580457,0,Black,0.15,98662,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Flagstaff,Flagstaff,Flagstaff,86001,35.287661,-111.639303,35,Black,0.15,86001,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Florence,Florence,Florence,85132,33.03145,-111.38734,0,Black,0.15,85132,convertible,Other,2,0,0,0,0,0,0,2,0,0,6,0,11,5,4,0
Fans,Arizona Coyotes,NHL,Fort Hall,Fort Hall,Fort Hall,83203,43.033131,-112.428535,0,Black,0.15,83203,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Fountain Hills,Fountain Hills,Fountain Hills,85268,33.606089,-111.743277,0,Black,0.15,85268,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,0,Black,0.15,37064,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Gallup,Gallup,Gallup,87301,35.534983,-108.737949,0,Black,0.15,87301,convertible,Other,0,0,0,0,6,3,4,0,1,0,2,9,1,0,2,0
Fans,Arizona Coyotes,NHL,Gardner,Gardner,Gardner,1440,42.582529,-72.025884,0,Black,0.15,1440,convertible,Other,16,16,7,17,6,8,7,0,1,55,7,22,12,3,0,1
Fans,Arizona Coyotes,NHL,Gatlinburg,Gatlinburg,Gatlinburg,37738,35.727782,-83.436982,0,Black,0.15,37738,convertible,Other,26,11,1,18,6,1,18,7,3,9,1,12,8,1,0,0
Fans,Arizona Coyotes,NHL,Gilbert,Gilbert,Gilbert,85233,33.335401,-111.815281,68,Black,0.15,85233,avid,Other,0,0,0,3,0,0,0,0,0,0,0,0,2,0,11,0
Fans,Arizona Coyotes,NHL,Glen Ellyn,Glen Ellyn,Glen Ellyn,60137,41.865213,-88.061479,0,Black,0.15,60137,convertible,Other,7,11,1,4,4,2,2,13,0,2,0,0,0,5,0,3
Fans,Arizona Coyotes,NHL,Glendale,Glendale,Glendale,85301,33.531753,-112.177935,61,Black,0.15,85301,avid,Other,23,34,11,14,5,40,28,8,6,10,28,19,16,12,9,20
Fans,Arizona Coyotes,NHL,Gold Canyon,Gold Canyon,Gold Canyon,85118,33.29367,-111.30429,0,Black,0.15,85118,convertible,Other,34,32,45,22,34,9,26,56,22,52,72,44,45,19,30,24
Fans,Arizona Coyotes,NHL,Goodyear,Goodyear,Goodyear,85338,33.373698,-112.410262,58,Black,0.15,85338,avid,Other,7,0,0,14,0,0,3,8,3,28,6,17,28,23,6,5
Fans,Arizona Coyotes,NHL,Gorham,Gorham,Gorham,4038,43.68258,-70.44571,0,Black,0.15,4038,convertible,Other,8,13,11,6,9,12,3,14,15,14,6,3,24,11,17,10
Fans,Arizona Coyotes,NHL,Greater Carrollwood,Tampa,Tampa,33624,28.080256,-82.528248,0,Black,0.15,33624,convertible,Other,0,2,0,0,0,0,0,0,0,1,1,5,2,0,0,0
Fans,Arizona Coyotes,NHL,Greater Northdale,Tampa,Tampa,33624,28.080256,-82.528248,0,Black,0.15,33624,convertible,Other,0,2,0,0,0,0,0,0,0,1,1,5,2,0,0,0
Fans,Arizona Coyotes,NHL,Green Valley,Green Valley,Green Valley,85614,31.838223,-110.955483,0,Black,0.15,85614,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Groveport,Groveport,Groveport,43125,39.84692,-82.88487,0,Black,0.15,43125,convertible,Other,4,14,1,0,0,3,8,6,3,21,9,5,7,5,0,0
Fans,Arizona Coyotes,NHL,Hobart,Hobart,Hobart,46342,41.53226,-87.25504,0,Black,0.15,46342,convertible,Other,10,9,11,23,0,18,9,20,0,6,23,16,2,3,5,0
Fans,Arizona Coyotes,NHL,Hope Mills,Hope Mills,Hope Mills,28348,34.921277,-78.93292,0,Black,0.15,28348,convertible,Other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Irwin,Irwin,Irwin,15642,40.32451,-79.70115,0,Black,0.15,15642,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Jordan,Jordan,Jordan,55352,44.658362,-93.601183,0,Black,0.15,55352,convertible,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Jupiter,Jupiter,Jupiter,33458,26.936558,-80.131851,0,Black,0.15,33458,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Keller,Keller,Keller,76248,32.934629,-97.24871,0,Black,0.15,76248,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Arizona Coyotes,NHL,Ken Caryl,Littleton,Littleton,80128,39.591827,-105.083196,0,Black,0.15,80128,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Kingman,Kingman,Kingman,86401,35.131719,-113.703932,0,Black,0.15,86401,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Kirkwood,Saint Louis,Saint Louis,63122,38.578052,-90.42563,0,Black,0.15,63122,convertible,Other,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lackawanna,Buffalo,Buffalo,14218,42.814558,-78.807754,0,Black,0.15,14218,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fans,Arizona Coyotes,NHL,Lake Havasu City,Lake Havasu City,Lake Havasu City,86403,34.48025,-114.348519,0,Black,0.15,86403,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lake of the Pines,Auburn,Auburn,95602,39.014933,-121.07047,0,Black,0.15,95602,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Arizona Coyotes,NHL,Laramie,Laramie,Laramie,82070,41.43902,-105.801022,0,Black,0.15,82070,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lenoir City,Lenoir City,Lenoir City,37771,35.826473,-84.28365,0,Black,0.15,37771,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Liberty,Liberty,Liberty,64068,39.298945,-94.436314,0,Black,0.15,64068,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lighthouse Point,Pompano Beach,Pompano Beach,33064,26.278502,-80.1153,0,Black,0.15,33064,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,0,Black,0.15,68508,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Lino Lakes,Circle Pines,Circle Pines,55014,45.185565,-93.129272,0,Black,0.15,55014,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Linthicum Heights,Linthicum Heights,Linthicum Heights,21090,39.20344,-76.66219,0,Black,0.15,21090,convertible,Other,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Arizona Coyotes,NHL,Long Beach,Long Beach,Long Beach,90802,33.756024,-118.201101,0,Black,0.15,90802,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Louisa,Louisa,Louisa,23093,37.998422,-77.967416,0,Black,0.15,23093,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Manor,Manor,Manor,78653,30.343501,-97.512902,0,Black,0.15,78653,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Arizona Coyotes,NHL,Maplewood,Saint Paul,Saint Paul,55109,45.013234,-93.029667,0,Black,0.15,55109,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Arizona Coyotes,NHL,Marana,Marana,Marana,85653,32.43674,-111.22538,0,Black,0.15,85653,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Maricopa,Maricopa,Maricopa,85138,33.05811,-112.04764,50,Black,0.15,85138,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Martinez,Martinez,Martinez,94553,37.986421,-122.134976,0,Black,0.15,94553,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Mehlville,Saint Louis,Saint Louis,63125,38.522152,-90.302115,0,Black,0.15,63125,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Melville,Melville,Melville,11747,40.787248,-73.405573,0,Black,0.15,11747,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Mesa,Mesa,Mesa,85201,33.440695,-111.856967,55,Black,0.15,85201,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Milliken,Milliken,Milliken,80543,40.387381,-104.841349,0,Black,0.15,80543,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Monroeville,Monroeville,Monroeville,15146,40.42118,-79.7881,0,Black,0.15,15146,convertible,Other,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Moon,Coraopolis,Coraopolis,15108,40.5184,-80.16672,0,Black,0.15,15108,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Mount Charleston,Las Vegas,Las Vegas,89124,36.114842,-115.613219,0,Black,0.15,89124,convertible,Other,0,4,9,0,0,0,0,0,0,0,3,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Munhall,Homestead,Homestead,15120,40.392619,-79.905171,0,Black,0.15,15120,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,New Hope,New Hope,New Hope,18938,40.357492,-74.998605,0,Black,0.15,18938,convertible,Other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,New Kingman-Butler,Kingman,Kingman,86409,35.247742,-114.040249,0,Black,0.15,86409,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,New Milford,New Milford,New Milford,6776,41.5843,-73.40575,0,Black,0.15,6776,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,New River,New River,New River,85087,33.924909,-112.127494,85,Black,0.15,85087,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,North Marysville,Marysville,Marysville,98270,48.049576,-122.161951,0,Black,0.15,98270,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,North Tonawanda,North Tonawanda,North Tonawanda,14120,43.03867,-78.8642,13,Black,0.15,14120,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Norwood,Norwood,Norwood,2062,42.182798,-71.196277,0,Black,0.15,2062,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Numidia,Numidia,Numidia,17858,41.042106,-76.424297,0,Black,0.15,17858,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Oak Park,Oak Park,Oak Park,60302,41.894611,-87.789713,0,Black,0.15,60302,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fans,Arizona Coyotes,NHL,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,0,Black,0.15,11769,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Odessa,Odessa,Odessa,79761,31.854178,-102.35022,0,Black,0.15,79761,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Old Jamestown,Florissant,Florissant,63033,38.796049,-90.274512,0,Black,0.15,63033,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Orange Lake,Orange Lake,Orange Lake,32681,29.423388,-82.20558,0,Black,0.15,32681,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Oregon,Oregon,Oregon,43616,41.656948,-83.44433,0,Black,0.15,43616,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Oro Valley,Tucson,Tucson,85737,32.414615,-110.946562,0,Black,0.15,85737,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Orono,Orono,Orono,4473,44.881679,-68.738649,0,Black,0.15,4473,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Owosso charter Township,Owosso,Owosso,48867,42.982578,-84.184937,0,Black,0.15,48867,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Paradise Valley,Paradise Valley,Paradise Valley,85253,33.53115,-111.94265,0,Black,0.15,85253,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Arizona Coyotes,NHL,Park Hills,Park Hills,Park Hills,63601,37.849808,-90.488486,0,Black,0.15,63601,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Parkville,Parkville,Parkville,21234,39.413106,-76.530044,0,Black,0.15,21234,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Peoa,Peoa,Peoa,84061,40.743379,-111.351178,0,Black,0.15,84061,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Peoria,Peoria,Peoria,85345,33.573244,-112.245852,65,Black,0.15,85345,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Phoenix,Phoenix,Phoenix,85001,33.703967,-112.351835,55,Black,0.15,No,avid,INDEX RANDBETWEEN,68,9,0,1,7,3,29,104,0,16,54,3,50,49,32,7
Fans,Arizona Coyotes,NHL,Pickerington,Pickerington,Pickerington,43147,39.88423,-82.7535,0,Black,0.15,43147,convertible,Other,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Arizona Coyotes,NHL,Pinehurst,Pinehurst,Pinehurst,28374,35.211461,-79.413311,0,Black,0.15,28374,convertible,Other,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Pinetop-Lakeside,Lakeside,Lakeside,85929,34.175198,-109.972598,0,Black,0.15,85929,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
