dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Pittsburgh Penguins,NHL,Glenville,Greenville,Greenville,12083,42.424859,-74.026509,0,Hispanic,0.16,12083,convertible,Other,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Green Hills,Cincinnati,Cincinnati,45211,39.158409,-84.602646,20,Hispanic,0.16,45211,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Fans,Pittsburgh Penguins,NHL,Green Tree,Pittsburgh,Pittsburgh,15220,40.418119,-80.052576,28,Hispanic,0.16,15220,casual,Other,5,20,10,3,10,2,4,2,2,8,3,9,3,1,0,0
Fans,Pittsburgh Penguins,NHL,Greensburg,Greensburg,Greensburg,15601,40.315028,-79.535741,26,Hispanic,0.16,15601,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Grove City,Grove City,Grove City,43123,39.88145,-83.09296,40,Hispanic,0.16,43123,avid,Other,8,13,2,4,10,7,7,13,4,3,20,48,1,12,16,0
Fans,Pittsburgh Penguins,NHL,Hampton Township,Jamison,Jamison,18929,40.254157,-75.08854,28,Hispanic,0.16,18929,casual,Other,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0
Fans,Pittsburgh Penguins,NHL,Harmony Township,Ambridge,Ambridge,15003,40.600494,-80.210521,52,Hispanic,0.16,15003,avid,Other,49,46,72,54,113,53,94,85,74,91,199,177,148,86,114,57
Fans,Pittsburgh Penguins,NHL,Heppner,Heppner,Heppner,97836,45.301332,-119.577731,0,Hispanic,0.16,97836,convertible,Other,16,2,29,5,16,3,11,29,4,3,32,5,5,1,6,4
Fans,Pittsburgh Penguins,NHL,Herman,Herman,Herman,16039,40.921145,-79.92758,50,Hispanic,0.16,No,avid,INDEX RANDBETWEEN,1,2,2,3,1,0,1,2,10,0,53,77,4,2,234,118
Fans,Pittsburgh Penguins,NHL,Heron,Heron,Heron,59844,48.047863,-115.969619,0,Hispanic,0.16,59844,convertible,Other,4,22,4,13,7,8,7,2,14,15,27,4,15,8,0,5
Fans,Pittsburgh Penguins,NHL,Homer City,Homer City,Homer City,15748,40.5434,-79.16226,36,Hispanic,0.16,15748,casual,Other,1,0,0,4,0,0,0,0,0,1,1,3,1,0,1,0
Fans,Pittsburgh Penguins,NHL,Huntingdon,Huntingdon,Huntingdon,38344,35.985967,-88.433709,11,Hispanic,0.16,38344,casual,Other,64,90,67,74,69,105,111,96,66,128,217,192,128,56,40,38
Fans,Pittsburgh Penguins,NHL,Imperial,Imperial,Imperial,63052,38.406865,-90.438051,29,Hispanic,0.16,63052,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Indian Lake,Central City,Central City,15926,40.074818,-78.83817,27,Hispanic,0.16,15926,casual,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Industry,Industry,Industry,15052,40.64451,-80.41618,28,Hispanic,0.16,15052,casual,Other,72,18,9,39,31,22,78,61,43,132,88,133,185,117,64,55
Fans,Pittsburgh Penguins,NHL,Irwin,Irwin,Irwin,15642,40.32451,-79.70115,33,Hispanic,0.16,15642,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Fans,Pittsburgh Penguins,NHL,Jacksonville,Jacksonville,Jacksonville,62650,39.737044,-90.301388,27,Hispanic,0.16,62650,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Jeannette,Jeannette,Jeannette,15644,40.32812,-79.61532,28,Hispanic,0.16,15644,casual,Other,0,2,0,0,0,5,2,0,0,0,0,1,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Jefferson Hills,Clairton,Clairton,15025,40.324279,-79.931735,37,Hispanic,0.16,15025,casual,Other,32,16,9,31,23,14,20,26,26,20,23,52,16,15,20,2
Fans,Pittsburgh Penguins,NHL,Jennerstown,Jennerstown,Jennerstown,15547,40.1595,-79.061629,33,Hispanic,0.16,15547,casual,Other,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Fans,Pittsburgh Penguins,NHL,Jerome,Jerome,Jerome,83338,42.736869,-114.374568,31,Hispanic,0.16,83338,casual,Other,67,28,31,71,75,60,84,43,53,89,200,244,76,47,159,90
Fans,Pittsburgh Penguins,NHL,Joffre,Joffre,Joffre,15053,40.380036,-80.360544,32,Hispanic,0.16,15053,casual,Other,43,10,8,19,44,49,65,13,92,88,124,203,106,78,56,59
Fans,Pittsburgh Penguins,NHL,Johnstown,Johnstown,Johnstown,43031,40.16145,-82.60439,29,Hispanic,0.16,43031,casual,Other,23,23,8,0,29,13,10,10,10,3,32,69,25,23,28,2
Fans,Pittsburgh Penguins,NHL,Kennedy Township,Coraopolis,Coraopolis,15108,40.5184,-80.16672,29,Hispanic,0.16,15108,casual,Other,0,0,0,0,1,4,0,0,0,0,5,4,1,0,8,4
Fans,Pittsburgh Penguins,NHL,Knox,Knox,Knox,16232,41.23451,-79.53727,24,Hispanic,0.16,16232,casual,Other,123,89,74,107,96,127,49,85,39,104,87,109,72,34,22,18
Fans,Pittsburgh Penguins,NHL,Latrobe,Latrobe,Latrobe,15650,40.32118,-79.37948,36,Hispanic,0.16,15650,casual,Other,80,84,73,114,150,59,76,102,68,188,194,246,165,100,123,124
Fans,Pittsburgh Penguins,NHL,Lawson Heights,Latrobe,Latrobe,15650,40.32118,-79.37948,25,Hispanic,0.16,15650,casual,Other,80,84,73,114,150,59,76,102,68,188,194,246,165,100,123,124
Fans,Pittsburgh Penguins,NHL,Leechburg,Leechburg,Leechburg,15656,40.63896,-79.610962,20,Hispanic,0.16,15656,casual,Other,33,28,49,35,26,68,23,43,58,107,43,40,43,38,44,16
Fans,Pittsburgh Penguins,NHL,Leith-Hatfield,Uniontown,Uniontown,15401,39.944884,-79.770063,27,Hispanic,0.16,15401,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Lilly,Lilly,Lilly,15938,40.427588,-78.639257,60,Hispanic,0.16,15938,avid,Other,17,10,0,16,81,7,2,30,17,77,82,85,103,96,73,83
Fans,Pittsburgh Penguins,NHL,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,34,Hispanic,0.16,68508,casual,Other,0,0,0,0,0,0,0,0,0,2,14,2,6,0,5,0
Fans,Pittsburgh Penguins,NHL,Loretto,Loretto,Loretto,15940,40.517191,-78.61487,16,Hispanic,0.16,15940,casual,Other,24,14,32,28,76,19,47,30,61,85,166,150,195,225,117,115
Fans,Pittsburgh Penguins,NHL,Lower Burrell,New Kensington,New Kensington,15068,40.557925,-79.726079,36,Hispanic,0.16,15068,casual,Other,10,0,11,14,24,2,2,6,12,16,28,83,22,24,37,85
Fans,Pittsburgh Penguins,NHL,Lyndora,Lyndora,Lyndora,16045,40.852774,-79.916718,49,Hispanic,0.16,16045,avid,Other,9,18,13,8,16,17,10,15,5,31,19,27,35,4,15,34
Fans,Pittsburgh Penguins,NHL,Madison,Madison,Madison,53704,43.136269,-89.347319,33,Hispanic,0.16,53704,casual,Other,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Fans,Pittsburgh Penguins,NHL,Manor,Manor,Manor,78653,30.343501,-97.512902,41,Hispanic,0.16,78653,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Marklesburg,James Creek,James Creek,16657,40.385496,-78.172245,11,Hispanic,0.16,16657,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Masontown,Masontown,Masontown,26542,39.55231,-79.79784,12,Hispanic,0.16,26542,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,McCandless,Wexford,Wexford,15090,40.62646,-80.05589,27,Hispanic,0.16,15090,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,McDonald,Mc Donald,Mc Donald,15057,40.358657,-80.243904,30,Hispanic,0.16,15057,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,McGovern,Houston,Houston,15342,40.24646,-80.21145,35,Hispanic,0.16,15342,casual,Other,0,14,8,6,0,5,3,11,0,14,50,38,41,19,60,23
Fans,Pittsburgh Penguins,NHL,McKeesport,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,22,Hispanic,0.16,15131,casual,Other,10,7,15,10,6,7,5,17,14,10,45,60,15,28,24,72
Fans,Pittsburgh Penguins,NHL,McMurray,Canonsburg,Canonsburg,15317,40.26257,-80.18728,0,Hispanic,0.16,15317,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Mercer,Mercer,Mercer,16137,41.222885,-80.250704,24,Hispanic,0.16,16137,casual,Other,0,0,0,0,3,0,3,0,0,2,3,0,1,0,4,0
Fans,Pittsburgh Penguins,NHL,Meyersdale,Meyersdale,Meyersdale,15552,39.81369,-79.02475,7,Hispanic,0.16,15552,convertible,Other,0,0,0,6,2,3,0,0,13,0,9,10,15,7,5,2
Fans,Pittsburgh Penguins,NHL,Millvale,Pittsburgh,Pittsburgh,15209,40.499771,-79.970593,30,Hispanic,0.16,15209,casual,Other,4,0,2,0,0,5,9,5,0,5,1,21,11,2,5,5
Fans,Pittsburgh Penguins,NHL,Monaca,Monaca,Monaca,15061,40.68729,-80.27145,33,Hispanic,0.16,15061,casual,Other,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Monessen,Monessen,Monessen,15062,40.14841,-79.88783,27,Hispanic,0.16,15062,casual,Other,0,0,0,6,0,0,0,1,2,6,3,9,5,0,0,3
Fans,Pittsburgh Penguins,NHL,Monroeville,Monroeville,Monroeville,15146,40.42118,-79.7881,23,Hispanic,0.16,15146,casual,Other,4,7,17,0,0,6,14,0,2,8,13,5,6,6,3,10
Fans,Pittsburgh Penguins,NHL,Montgomery,Montgomery,Montgomery,60538,41.73058,-88.3459,0,Hispanic,0.16,60538,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Moon,Coraopolis,Coraopolis,15108,40.5184,-80.16672,26,Hispanic,0.16,15108,casual,Other,0,0,0,0,1,4,0,0,0,0,5,4,1,0,8,4
Fans,Pittsburgh Penguins,NHL,Morrisville,Richeyville,Richeyville,15358,40.056347,-79.992554,13,Hispanic,0.16,15358,casual,Other,41,85,39,37,60,50,56,67,65,92,133,173,153,87,49,74
Fans,Pittsburgh Penguins,NHL,Mount Pleasant,Mount Pleasant,Mount Pleasant,15666,40.161024,-79.509814,35,Hispanic,0.16,15666,casual,Other,0,0,0,1,0,1,1,0,2,6,0,4,0,0,2,1
Fans,Pittsburgh Penguins,NHL,Munhall,Homestead,Homestead,15120,40.392619,-79.905171,24,Hispanic,0.16,15120,casual,Other,0,0,0,0,2,2,1,0,0,2,0,3,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Murrysville,Murrysville,Murrysville,15668,40.4284,-79.69754,30,Hispanic,0.16,15668,casual,Other,3,18,5,0,0,5,0,6,8,12,30,12,23,33,18,57
Fans,Pittsburgh Penguins,NHL,Natrona Heights,Natrona Heights,Natrona Heights,15065,40.6234,-79.72977,30,Hispanic,0.16,15065,casual,Other,7,2,2,4,0,0,2,0,4,5,13,13,8,9,4,9
Fans,Pittsburgh Penguins,NHL,New Alexandria,New Alexandria,New Alexandria,15670,40.396655,-79.444008,31,Hispanic,0.16,15670,casual,Other,13,4,6,3,6,0,0,5,24,33,54,24,22,28,70,40
Fans,Pittsburgh Penguins,NHL,New Brighton,New Brighton,New Brighton,15066,40.73034,-80.31006,37,Hispanic,0.16,15066,casual,Other,0,8,0,1,5,7,0,2,0,2,16,25,12,22,26,0
Fans,Pittsburgh Penguins,NHL,New Castle Northwest,New Castle,New Castle,16105,41.024051,-80.345444,22,Hispanic,0.16,16105,casual,Other,11,14,7,4,40,13,56,29,14,18,68,46,71,54,54,44
Fans,Pittsburgh Penguins,NHL,New Cumberland,New Cumberland,New Cumberland,17070,40.23231,-76.8847,6,Hispanic,0.16,17070,convertible,Other,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2
Fans,Pittsburgh Penguins,NHL,New Eagle,New Eagle,New Eagle,15067,40.20785,-79.94699,74,Hispanic,0.16,15067,avid,Other,0,0,2,0,2,0,1,6,0,2,2,0,7,2,0,0
Fans,Pittsburgh Penguins,NHL,New Stanton,New Stanton,New Stanton,15672,40.24375,-79.658436,28,Hispanic,0.16,15672,casual,Other,8,0,3,1,5,5,0,0,0,3,17,11,10,14,3,8
Fans,Pittsburgh Penguins,NHL,New Wilmington,New Wilmington,New Wilmington,16142,41.10446,-80.352749,14,Hispanic,0.16,16142,casual,Other,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Nixon,Butler,Butler,16002,40.8409,-79.859175,34,Hispanic,0.16,16002,casual,Other,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6
Fans,Pittsburgh Penguins,NHL,Noblestown,Oakdale,Oakdale,15071,40.403348,-80.184169,27,Hispanic,0.16,15071,casual,Other,19,23,27,10,36,31,45,52,38,74,109,233,114,92,74,64
Fans,Pittsburgh Penguins,NHL,North Belle Vernon,Belle Vernon,Belle Vernon,15012,40.12507,-79.86644,27,Hispanic,0.16,15012,casual,Other,13,2,0,11,15,8,21,24,24,34,79,113,82,108,80,76
Fans,Pittsburgh Penguins,NHL,North Versailles,North Versailles,North Versailles,15137,40.37809,-79.80803,23,Hispanic,0.16,15137,casual,Other,39,52,39,55,53,41,104,90,64,155,192,272,232,146,127,74
Fans,Pittsburgh Penguins,NHL,Oak Hills,House Springs,House Springs,63051,38.40894,-90.57012,35,Hispanic,0.16,63051,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Fans,Pittsburgh Penguins,NHL,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,30,Hispanic,0.16,11769,casual,Other,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Oakmont,Oakmont,Oakmont,15139,40.521697,-79.83621,34,Hispanic,0.16,15139,casual,Other,0,0,0,0,5,0,5,2,8,5,2,8,17,6,13,15
Fans,Pittsburgh Penguins,NHL,Oakwood,Bedford,Bedford,44146,41.389054,-81.536842,26,Hispanic,0.16,44146,casual,Other,7,4,0,0,0,0,4,1,4,0,6,11,2,0,0,4
Fans,Pittsburgh Penguins,NHL,Oklahoma,Vinita,Vinita,74301,36.723649,-95.197639,23,Hispanic,0.16,74301,casual,Other,9,8,7,11,29,0,4,2,16,0,1,21,1,7,2,0
Fans,Pittsburgh Penguins,NHL,Oliver,Oliver,Oliver,15472,39.918319,-79.715837,33,Hispanic,0.16,15472,casual,Other,13,30,10,1,6,23,16,7,8,40,32,8,5,0,7,3
Fans,Pittsburgh Penguins,NHL,Patterson Township,Beaver Falls,Beaver Falls,15010,40.75201,-80.31923,29,Hispanic,0.16,15010,casual,Other,1,0,15,0,1,0,8,2,0,1,8,5,13,18,4,9
Fans,Pittsburgh Penguins,NHL,Patton,Patton,Patton,16668,40.633518,-78.608257,22,Hispanic,0.16,16668,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Penn Run,Penn Run,Penn Run,15765,40.621281,-78.99431,24,Hispanic,0.16,15765,casual,Other,0,0,0,0,0,0,0,3,0,3,1,0,0,1,0,1
Fans,Pittsburgh Penguins,NHL,Perryopolis,Perryopolis,Perryopolis,15473,40.064564,-79.775594,33,Hispanic,0.16,15473,casual,Other,23,12,10,8,1,7,13,5,8,1,39,15,24,2,11,12
Fans,Pittsburgh Penguins,NHL,Plum,Pittsburgh,Pittsburgh,15239,40.483674,-79.738073,31,Hispanic,0.16,15239,casual,Other,6,8,1,1,0,0,4,0,0,3,0,2,0,0,0,3
Fans,Pittsburgh Penguins,NHL,Polk,Polk,Polk,16342,41.320273,-79.926847,59,Hispanic,0.16,16342,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Fans,Pittsburgh Penguins,NHL,Portage,Portage,Portage,49002,42.193793,-85.563901,36,Hispanic,0.16,49002,casual,Other,0,0,4,2,2,0,0,0,0,5,0,0,4,4,1,2
Fans,Pittsburgh Penguins,NHL,Portersville,Portersville,Portersville,16051,40.92284,-80.14228,22,Hispanic,0.16,16051,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Prospect,Prospect,Prospect,16052,40.90451,-80.04645,26,Hispanic,0.16,16052,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Pymatuning Central,Linesville,Linesville,16424,41.624388,-80.452295,31,Hispanic,0.16,16424,casual,Other,3,0,0,0,0,3,2,1,10,0,8,3,0,3,1,0
Fans,Pittsburgh Penguins,NHL,Pymatuning North,Linesville,Linesville,16424,41.624388,-80.452295,18,Hispanic,0.16,16424,casual,Other,3,0,0,0,0,3,2,1,10,0,8,3,0,3,1,0
Fans,Pittsburgh Penguins,NHL,Reserve Township,Pittsburgh,Pittsburgh,15212,40.456939,-79.990055,38,Hispanic,0.16,15212,casual,Other,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Reynoldsville,Reynoldsville,Reynoldsville,15851,41.095556,-78.886154,23,Hispanic,0.16,15851,casual,Other,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
Fans,Pittsburgh Penguins,NHL,Ridgway,Ridgway,Ridgway,15853,41.362112,-78.726238,7,Hispanic,0.16,15853,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Robinson Township,Mc Kees Rocks,Mc Kees Rocks,15136,40.444235,-80.146724,51,Hispanic,0.16,15136,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Ross Township,Pittsburgh,Pittsburgh,15229,40.520343,-80.037048,33,Hispanic,0.16,15229,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Rouseville,Rouseville,Rouseville,16344,41.471714,-79.688057,0,Hispanic,0.16,16344,convertible,Other,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Rural Valley,Rural Valley,Rural Valley,16249,40.79923,-79.31448,32,Hispanic,0.16,16249,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Russellton,Russellton,Russellton,15076,40.60796,-79.84008,30,Hispanic,0.16,15076,casual,Other,59,42,23,47,49,22,59,61,40,46,74,138,46,35,20,8
Fans,Pittsburgh Penguins,NHL,Saint Michael,Saint Michael,Saint Michael,55376,45.20996,-93.66496,44,Hispanic,0.16,55376,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Salisbury,Salisbury,Salisbury,1952,42.851234,-70.865667,0,Hispanic,0.16,1952,convertible,Other,7,3,19,13,9,8,4,24,8,26,21,55,39,22,15,2
Fans,Pittsburgh Penguins,NHL,Sandy,Sandy,Sandy,84093,40.595025,-111.824566,0,Hispanic,0.16,84093,convertible,Other,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0
Fans,Pittsburgh Penguins,NHL,Sarver,Sarver,Sarver,16055,40.720919,-79.76262,31,Hispanic,0.16,16055,casual,Other,15,11,8,4,9,4,10,23,5,39,54,55,47,14,28,5
Fans,Pittsburgh Penguins,NHL,Scott Township,Jermyn,Jermyn,18433,41.53091,-75.54546,37,Hispanic,0.16,18433,casual,Other,0,0,1,2,0,0,0,2,0,0,0,7,9,5,1,0
Fans,Pittsburgh Penguins,NHL,Scottdale,Scottdale,Scottdale,15683,40.10035,-79.58698,32,Hispanic,0.16,15683,casual,Other,133,113,102,68,112,79,96,79,77,162,193,228,117,78,39,28
Fans,Pittsburgh Penguins,NHL,Seneca,Seneca,Seneca,16346,41.378581,-79.707212,32,Hispanic,0.16,16346,casual,Other,0,0,0,25,5,0,3,0,0,27,5,35,8,0,0,10
Fans,Pittsburgh Penguins,NHL,Seven Springs,Walkersville,Walkersville,26447,38.908317,-80.475009,14,Hispanic,0.16,26447,casual,Other,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Sewickley Heights,Sewickley,Sewickley,15143,40.568133,-80.146809,23,Hispanic,0.16,15143,casual,Other,93,70,63,53,73,97,149,64,112,155,288,341,265,149,115,84
Fans,Pittsburgh Penguins,NHL,Shanor-Northvue,Butler,Butler,16001,40.885861,-79.934048,30,Hispanic,0.16,16001,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,South Bethlehem,New Bethlehem,New Bethlehem,16242,41.00173,-79.33143,0,Hispanic,0.16,16242,convertible,Other,29,16,30,28,31,37,24,39,43,88,98,213,154,113,131,60
Fans,Pittsburgh Penguins,NHL,South Park Township,Library,Library,15129,40.303119,-79.997567,67,Hispanic,0.16,15129,avid,Other,7,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0
Fans,Pittsburgh Penguins,NHL,Speers,Charleroi,Charleroi,15022,40.135834,-79.932907,23,Hispanic,0.16,15022,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Spring Mills,Spring Mills,Spring Mills,16875,40.88368,-77.518716,19,Hispanic,0.16,16875,casual,Other,12,5,14,26,9,5,11,10,12,16,16,52,23,24,21,28
Fans,Pittsburgh Penguins,NHL,Springdale,Springdale,Springdale,15144,40.5409,-79.78394,39,Hispanic,0.16,15144,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Sugarcreek,Franklin,Franklin,16323,41.335291,-79.783172,25,Hispanic,0.16,16323,casual,Other,20,19,7,11,16,6,14,5,27,19,42,81,60,15,27,18
Fans,Pittsburgh Penguins,NHL,Tarentum,Tarentum,Tarentum,15084,40.60146,-79.75977,57,Hispanic,0.16,15084,avid,Other,20,8,6,2,1,11,28,25,1,21,12,21,29,41,63,42
Fans,Pittsburgh Penguins,NHL,Thompsonville,Canonsburg,Canonsburg,15317,40.26257,-80.18728,25,Hispanic,0.16,15317,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Trafford,Trafford,Trafford,15085,40.38562,-79.75893,43,Hispanic,0.16,15085,avid,Other,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Tunnelhill,Revloc,Revloc,15948,40.49229,-78.76419,100,Hispanic,0.16,15948,avid,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Turtle Creek,Turtle Creek,Turtle Creek,15145,40.4059,-79.82505,26,Hispanic,0.16,15145,casual,Other,12,5,1,5,8,2,5,10,26,24,24,19,27,3,12,6
Fans,Pittsburgh Penguins,NHL,Ulysses,Ulysses,Ulysses,16948,41.843678,-77.75736,0,Hispanic,0.16,16948,convertible,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Pittsburgh Penguins,NHL,Uniontown,Uniontown,Uniontown,15401,39.944884,-79.770063,30,Hispanic,0.16,15401,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Upper Saint Clair,Pittsburgh,Pittsburgh,15241,40.332266,-80.081026,25,Hispanic,0.16,15241,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Ursina,Ursina,Ursina,15485,39.817346,-79.330642,0,Hispanic,0.16,No,convertible,INDEX RANDBETWEEN,2,1,46,1,4,13,2,28,4,14,2,10,19,86,0,0
Fans,Pittsburgh Penguins,NHL,Vinco,Vintondale,Vintondale,15961,40.437721,-78.924998,35,Hispanic,0.16,15961,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Warfordsburg,Warfordsburg,Warfordsburg,17267,39.75176,-78.18751,0,Hispanic,0.16,17267,convertible,Other,0,12,4,4,0,0,0,2,0,9,0,2,3,0,2,0
Fans,Pittsburgh Penguins,NHL,West Homestead,Homestead,Homestead,15120,40.392619,-79.905171,29,Hispanic,0.16,15120,casual,Other,0,0,0,0,2,2,1,0,0,2,0,3,0,0,0,0
Fans,Pittsburgh Penguins,NHL,West Liberty,West Liberty,West Liberty,43357,40.278247,-83.713148,25,Hispanic,0.16,43357,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,West Mifflin,West Mifflin,West Mifflin,15122,40.362505,-79.898389,43,Hispanic,0.16,15122,avid,Other,3,0,0,7,1,11,4,2,0,2,0,0,0,0,0,2
Fans,Pittsburgh Penguins,NHL,West Newton,West Newton,West Newton,15089,40.201808,-79.727237,0,Hispanic,0.16,15089,convertible,Other,8,8,2,6,0,12,6,8,17,27,57,79,90,41,88,76
Fans,Pittsburgh Penguins,NHL,Westmont,Westmont,Westmont,60559,41.799876,-87.970713,26,Hispanic,0.16,60559,casual,Other,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Pittsburgh Penguins,NHL,Wexford,Wexford,Wexford,15090,40.62646,-80.05589,29,Hispanic,0.16,15090,casual,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,White Oak,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,52,Hispanic,0.16,15131,avid,Other,10,7,15,10,6,7,5,17,14,10,45,60,15,28,24,72
Fans,Pittsburgh Penguins,NHL,Whitehall,Whitehall,Whitehall,18052,40.656746,-75.504128,40,Hispanic,0.16,18052,avid,Other,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Fans,Pittsburgh Penguins,NHL,Wickerham Manor-Fisher,West Alexander,West Alexander,15376,40.100818,-80.509604,35,Hispanic,0.16,15376,casual,Other,88,33,64,43,41,65,61,69,44,86,78,122,98,87,56,46
Fans,Pittsburgh Penguins,NHL,Windber,Windber,Windber,15963,40.180418,-78.829021,33,Hispanic,0.16,15963,casual,Other,6,2,5,7,3,8,13,7,11,8,21,69,75,38,98,92
