dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Chicago Bulls,NBA,Calumet City,Calumet City,Calumet City,60409,93,41.61559,-87.52949,Black,0.25,,avid,INDEX MATCH,215,174,196,102,112,151,83,89,105,163,361,306,223,178,146,52
Fans,Chicago Bulls,NBA,Campton Hills,Elburn,Elburn,60119,42,41.834928,-88.469931,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Carol Stream,Carol Stream,Carol Stream,60188,38,41.915737,-88.129434,Black,0.25,,casual,INDEX MATCH,20,7,3,8,8,19,9,6,7,9,8,52,55,15,17,18
Fans,Chicago Bulls,NBA,Carpentersville,Carpentersville,Carpentersville,60110,47,42.125008,-88.297238,Black,0.25,,avid,INDEX MATCH,37,22,14,0,0,0,8,0,4,31,24,12,2,4,4,0
Fans,Chicago Bulls,NBA,Cayce,Cayce,Cayce,29033,0,33.96571,-81.07398,Black,0.25,,convertible,INDEX MATCH,29,1,59,66,7,10,24,14,5,22,13,43,36,1,12,10
Fans,Chicago Bulls,NBA,Cedar Falls,Cedar Falls,Cedar Falls,50613,8,42.517091,-92.43585,Black,0.25,,casual,INDEX MATCH,0,9,0,0,0,0,3,0,0,12,0,12,0,9,0,0
Fans,Chicago Bulls,NBA,Cedaredge,Cedaredge,Cedaredge,81413,0,38.90165,-107.92645,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Cherry Valley,Beaumont,Beaumont,92223,0,33.92703,-116.954753,Black,0.25,,convertible,INDEX MATCH,25,10,1,23,9,36,13,6,16,33,9,41,76,70,70,37
Fans,Chicago Bulls,NBA,Chicago,Chicago,Loop,60601,57,41.88531,-87.62213,Black,0.25,,avid,INDEX MATCH,0,0,0,0,17,0,0,0,0,19,3,38,43,0,0,26
Fans,Chicago Bulls,NBA,Chicago Heights,Chicago Heights,Chicago Heights,60411,65,41.508774,-87.590314,Black,0.25,,avid,INDEX MATCH,184,150,89,108,119,125,77,66,109,190,242,226,231,101,207,80
Fans,Chicago Bulls,NBA,Churchill,Pittsburgh,Pittsburgh,15235,0,40.459801,-79.82242,Black,0.25,,convertible,INDEX MATCH,93,77,49,48,45,47,65,82,77,214,114,217,113,78,61,31
Fans,Chicago Bulls,NBA,Cicero,Cicero,Cicero,60804,48,41.838036,-87.75987,Black,0.25,,avid,INDEX MATCH,49,55,12,16,4,4,13,17,9,18,7,19,30,5,0,23
Fans,Chicago Bulls,NBA,Clifton,Clifton,Clifton,7011,0,40.877949,-74.141237,Black,0.25,,convertible,INDEX MATCH,3,0,0,8,0,3,0,3,10,6,4,21,12,20,33,13
Fans,Chicago Bulls,NBA,Congerville,Congerville,Congerville,61729,28,40.61698,-89.20425,Black,0.25,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Country Club Hills,Country Club Hills,Country Club Hills,60478,74,41.56809,-87.72033,Black,0.25,,avid,INDEX MATCH,68,37,23,41,12,42,16,50,61,85,160,169,148,84,92,91
Fans,Chicago Bulls,NBA,Crest Hill,Crest Hill,Crest Hill,60403,51,41.55475,-88.09867,Black,0.25,,avid,INDEX MATCH,5,25,21,0,22,9,17,3,14,26,47,57,17,8,4,8
Fans,Chicago Bulls,NBA,Crestwood,Crestwood,Crestwood,40014,50,38.358083,-85.446974,Black,0.25,,avid,INDEX MATCH,4,0,0,0,0,1,0,0,0,3,0,7,4,2,5,6
Fans,Chicago Bulls,NBA,Crete,Crete,Crete,60417,44,41.426684,-87.621223,Black,0.25,,avid,INDEX MATCH,5,7,13,8,1,8,8,8,16,4,56,116,37,20,42,89
Fans,Chicago Bulls,NBA,Crystal Lake,Crystal Lake,Crystal Lake,60014,36,42.243772,-88.323986,Black,0.25,,casual,INDEX MATCH,13,0,0,0,0,0,0,0,0,3,12,0,0,0,5,2
Fans,Chicago Bulls,NBA,Darien,Darien,Darien,60561,50,41.743437,-87.98046,Black,0.25,,avid,INDEX MATCH,0,0,12,0,0,11,0,2,0,3,2,8,4,3,4,1
Fans,Chicago Bulls,NBA,Davis Junction,Davis Junction,Davis Junction,61020,0,42.106337,-89.099201,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,DeKalb,Dekalb,Dekalb,60115,32,41.92947,-88.75036,Black,0.25,,casual,INDEX MATCH,158,47,41,66,39,11,47,7,37,41,26,38,9,0,2,15
Fans,Chicago Bulls,NBA,Des Plaines,Des Plaines,Glenview,60016,59,42.048278,-87.890466,Black,0.25,,avid,INDEX MATCH,58,7,18,22,5,19,3,8,0,35,32,32,23,10,9,9
Fans,Chicago Bulls,NBA,Dibble,Dibble,Dibble,73031,0,35.095739,-97.301103,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Dillon,Dillon,Dillon,29536,0,34.422187,-79.341359,Black,0.25,,convertible,INDEX MATCH,61,55,35,54,40,105,15,71,14,72,81,26,49,9,7,25
Fans,Chicago Bulls,NBA,Dixon,Dixon,Dixon,61021,25,41.809229,-89.417156,Black,0.25,,casual,INDEX MATCH,0,2,0,0,3,6,7,3,0,1,1,0,6,3,0,8
Fans,Chicago Bulls,NBA,Dolton,Dolton,Dolton,60419,94,41.63892,-87.60727,Black,0.25,,avid,INDEX MATCH,117,59,69,111,94,108,58,112,49,155,143,310,164,111,91,48
Fans,Chicago Bulls,NBA,Downers Grove,Downers Grove,Downers Grove,60515,45,41.796279,-88.012267,Black,0.25,,avid,INDEX MATCH,3,2,0,0,17,0,0,0,18,2,2,20,17,3,3,7
Fans,Chicago Bulls,NBA,Dyer,Dyer,Dyer,46311,41,41.4942,-87.52171,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,1,10,17,25,15
Fans,Chicago Bulls,NBA,Elburn,Elburn,Elburn,60119,50,41.834928,-88.469931,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Elgin,Elgin,Elgin,60120,40,42.034492,-88.238396,Black,0.25,,avid,INDEX MATCH,11,10,12,0,21,9,14,35,8,5,17,34,21,14,4,0
Fans,Chicago Bulls,NBA,Elk Grove Village,Elk Grove Village,Elk Grove Village,60007,41,42.00865,-87.99736,Black,0.25,,avid,INDEX MATCH,0,0,0,0,11,17,0,0,0,27,5,9,0,0,8,4
Fans,Chicago Bulls,NBA,Elmhurst,Elmhurst,Addison,60126,42,41.88353,-87.946413,Black,0.25,,avid,INDEX MATCH,0,0,0,7,0,6,3,3,1,16,14,38,3,13,2,0
Fans,Chicago Bulls,NBA,Evansdale,Evansdale,Evansdale,50707,15,42.46915,-92.28102,Black,0.25,,casual,INDEX MATCH,0,7,4,7,0,14,0,3,0,4,21,5,0,0,2,1
Fans,Chicago Bulls,NBA,Evanston,Evanston,Evanston,60201,32,42.049148,-87.702155,Black,0.25,,casual,INDEX MATCH,63,65,19,23,10,20,24,41,55,29,32,38,47,11,30,55
Fans,Chicago Bulls,NBA,Evergreen Park,Evergreen Park,Evergreen Park,60805,88,41.722005,-87.702442,Black,0.25,,avid,INDEX MATCH,35,43,9,12,14,0,24,13,16,40,26,103,67,23,36,26
Fans,Chicago Bulls,NBA,Flossmoor,Flossmoor,Flossmoor,60422,58,41.54281,-87.68477,Black,0.25,,avid,INDEX MATCH,8,0,3,0,0,0,0,0,15,24,37,23,112,52,88,147
Fans,Chicago Bulls,NBA,Ford Heights,Chicago Heights,Chicago Heights,60411,79,41.508774,-87.590314,Black,0.25,,avid,INDEX MATCH,184,150,89,108,119,125,77,66,109,190,242,226,231,101,207,80
Fans,Chicago Bulls,NBA,Forest Park,Forest Park,Forest Park,30297,73,33.611509,-84.374496,Black,0.25,,avid,INDEX MATCH,82,64,82,76,116,207,118,130,88,108,175,144,64,17,30,5
Fans,Chicago Bulls,NBA,Fort Knox,Fort Knox,Fort Knox,40121,0,37.899466,-85.952833,Black,0.25,,convertible,INDEX MATCH,4,0,4,0,1,3,1,0,15,10,13,15,23,6,15,7
Fans,Chicago Bulls,NBA,Fort Meade,Fort George G Meade,Fort George G Meade,20755,0,39.114553,-76.765249,Black,0.25,,convertible,INDEX MATCH,2,1,0,2,0,2,10,6,9,2,31,31,16,18,31,41
Fans,Chicago Bulls,NBA,Frankfort,Frankfort,Frankfort,13340,47,43.039203,-75.118168,Black,0.25,,avid,INDEX MATCH,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Frankfort Square,Frankfort,Frankfort,60423,0,41.49587,-87.84866,Black,0.25,,convertible,INDEX MATCH,2,0,0,0,0,11,0,2,0,0,0,0,0,26,24,74
Fans,Chicago Bulls,NBA,Gary,Gary,Gary,46402,45,41.599336,-87.336338,Black,0.25,,avid,INDEX MATCH,83,72,50,63,43,48,18,18,11,25,33,41,18,7,7,4
Fans,Chicago Bulls,NBA,Glen Ellyn,Glen Ellyn,Glen Ellyn,60137,39,41.865213,-88.061479,Black,0.25,,casual,INDEX MATCH,13,8,31,0,0,5,7,3,4,1,15,5,3,0,0,6
Fans,Chicago Bulls,NBA,Glenview,Glenview,Glenview,60025,40,42.075201,-87.821026,Black,0.25,,avid,INDEX MATCH,11,0,0,2,0,4,4,0,4,5,0,14,1,0,0,3
Fans,Chicago Bulls,NBA,Glenwood,Glenwood,Glenwood,84730,100,38.736308,-112.01938,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Goshen,Goshen,Goshen,10924,8,41.40204,-74.32432,Black,0.25,,casual,INDEX MATCH,0,0,0,0,0,0,0,5,0,5,0,0,7,0,10,2
Fans,Chicago Bulls,NBA,Greenville,Greenville,Greenville,45331,0,40.156478,-84.649068,Black,0.25,,convertible,INDEX MATCH,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Griffith,Griffith,Griffith,46319,60,41.52837,-87.42365,Black,0.25,,avid,INDEX MATCH,0,2,1,17,0,33,11,20,14,52,38,44,5,31,5,7
Fans,Chicago Bulls,NBA,Gunnison,Gunnison,Gunnison,81230,0,38.528323,-107.037294,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Hammond,Hammond,Hammond,46320,52,41.691701,-87.510921,Black,0.25,,avid,INDEX MATCH,97,93,54,67,58,64,45,51,18,25,66,23,14,21,11,4
Fans,Chicago Bulls,NBA,Harvey,Harvey,Harvey,60426,60,41.61003,-87.64671,Black,0.25,,avid,INDEX MATCH,191,113,151,93,106,119,64,97,18,119,80,132,54,103,29,40
Fans,Chicago Bulls,NBA,Havana,Havana,Havana,62644,0,40.30004,-90.06095,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Hazel Crest,Hazel Crest,Hazel Crest,60429,96,41.5717,-87.69449,Black,0.25,,avid,INDEX MATCH,160,15,36,23,26,28,43,60,65,95,73,103,93,112,33,80
Fans,Chicago Bulls,NBA,Highland Park,Highland Park,Highland Park,8904,58,40.499866,-74.428095,Black,0.25,,avid,INDEX MATCH,8,5,8,5,0,0,0,0,3,27,14,27,23,18,0,0
Fans,Chicago Bulls,NBA,Hillside,Hillside,Hillside,60162,51,41.87781,-87.90284,Black,0.25,,avid,INDEX MATCH,10,12,0,14,11,12,15,50,12,43,23,52,39,21,15,36
Fans,Chicago Bulls,NBA,Hinsdale,Hinsdale,Hinsdale,60521,29,41.800683,-87.928173,Black,0.25,,casual,INDEX MATCH,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5
Fans,Chicago Bulls,NBA,Hoffman Estates,Hoffman Estates,Elgin,60169,46,42.04281,-88.0798,Black,0.25,,avid,INDEX MATCH,29,3,0,0,9,14,0,5,22,20,11,29,12,5,16,40
Fans,Chicago Bulls,NBA,Homer Glen,Homer Glen,Homer Glen,60491,55,41.6292,-87.93089,Black,0.25,,avid,INDEX MATCH,0,4,0,0,4,0,0,0,3,0,0,0,0,0,3,0
Fans,Chicago Bulls,NBA,Homewood,Homewood,Homewood,60430,57,41.55726,-87.6656,Black,0.25,,avid,INDEX MATCH,45,6,35,38,35,9,44,31,10,63,61,90,132,47,57,83
Fans,Chicago Bulls,NBA,Huntley,Huntley,Huntley,60142,56,42.197379,-88.450815,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,74
Fans,Chicago Bulls,NBA,Iowa Falls,Iowa Falls,Iowa Falls,50126,0,42.43026,-93.253363,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Itasca,Itasca,Elk Grove Village,60143,56,41.97503,-88.00729,Black,0.25,,avid,INDEX MATCH,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Jacksonville,Jacksonville,Jacksonville,62650,0,39.737044,-90.301388,Black,0.25,,convertible,INDEX MATCH,18,11,12,3,20,19,0,0,0,9,12,3,0,0,0,4
Fans,Chicago Bulls,NBA,Joliet,Joliet,Joliet,60431,39,41.509668,-88.180211,Black,0.25,,casual,INDEX MATCH,27,0,0,0,0,0,0,12,15,7,51,50,45,8,42,25
Fans,Chicago Bulls,NBA,Kewanee,Kewanee,Kewanee,61443,21,41.24559,-89.92483,Black,0.25,,casual,INDEX MATCH,8,16,0,0,0,0,0,0,0,21,1,18,0,0,0,1
Fans,Chicago Bulls,NBA,LaSalle,La Salle,La Salle,61301,35,41.365092,-89.0866,Black,0.25,,casual,INDEX MATCH,4,0,0,0,0,0,0,0,8,24,7,0,0,0,0,0
Fans,Chicago Bulls,NBA,Lafayette,Lafayette,Lafayette,37083,0,36.52772,-86.025585,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Lake Catherine,Antioch,Antioch,60002,0,42.451419,-88.075733,Black,0.25,,convertible,INDEX MATCH,2,3,0,0,4,0,0,23,0,15,0,0,2,3,8,0
Fans,Chicago Bulls,NBA,Lake Forest,Lake Forest,Lake Forest,60045,41,42.240027,-87.877569,Black,0.25,,avid,INDEX MATCH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fans,Chicago Bulls,NBA,Lake Villa,Lake Villa,Lake Villa,60046,49,42.381271,-87.999077,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,2,0,10,0,5,13,14,11,23
Fans,Chicago Bulls,NBA,Lake Zurich,Lake Zurich,Lake Zurich,60047,36,42.216543,-88.076942,Black,0.25,,casual,INDEX MATCH,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,24
Fans,Chicago Bulls,NBA,Lake in the Hills,Lake In The Hills,Lake in the Hills,60156,63,42.203618,-88.320768,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,13,10,0,0,5,3,5,0
Fans,Chicago Bulls,NBA,Lakemoor,Mchenry,Mchenry,60051,50,42.355462,-88.228663,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Lansing,Lansing,Lansing,48911,58,42.680335,-84.543494,Black,0.25,,avid,INDEX MATCH,117,94,106,57,54,46,60,48,61,67,100,162,88,45,20,20
Fans,Chicago Bulls,NBA,Lemont,Lemont,Bolingbrook,60439,52,41.707431,-87.975568,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2
Fans,Chicago Bulls,NBA,Lily Lake,Maple Park,Maple Park,60151,34,41.922915,-88.507929,Black,0.25,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Lincolnshire,Lincolnshire,Lincolnshire,60069,48,42.19002,-87.9084,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0
Fans,Chicago Bulls,NBA,Lisle,Lisle,Lisle,60532,40,41.80114,-88.07479,Black,0.25,,avid,INDEX MATCH,0,3,3,6,0,0,9,12,4,0,18,31,12,13,3,7
Fans,Chicago Bulls,NBA,Lockhart,Lockhart,Lockhart,78644,0,29.875405,-97.630472,Black,0.25,,convertible,INDEX MATCH,34,7,0,0,10,7,0,0,0,0,6,3,0,0,0,0
Fans,Chicago Bulls,NBA,Lombard,Lombard,Lombard,60148,46,41.869829,-88.003864,Black,0.25,,avid,INDEX MATCH,45,12,8,6,3,6,4,2,5,29,17,79,8,31,16,15
Fans,Chicago Bulls,NBA,Lucedale,Lucedale,Lucedale,39452,0,30.866791,-88.649035,Black,0.25,,convertible,INDEX MATCH,37,18,22,24,8,0,1,9,15,8,4,16,7,0,0,1
Fans,Chicago Bulls,NBA,Lyons,Lyons,Lyons,60534,64,41.81337,-87.81811,Black,0.25,,avid,INDEX MATCH,9,0,0,0,0,12,10,0,0,22,0,0,0,0,2,0
Fans,Chicago Bulls,NBA,Mahomet,Mahomet,Mahomet,61853,0,40.19531,-88.40422,Black,0.25,,convertible,INDEX MATCH,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Mango,Mango,Mango,33550,0,27.979744,-82.306481,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Manteno,Manteno,Manteno,60950,45,41.25059,-87.83143,Black,0.25,,avid,INDEX MATCH,0,7,0,0,0,0,0,0,0,0,0,9,0,3,0,0
Fans,Chicago Bulls,NBA,Markham,Markham,Markham,60428,80,41.59365,-87.69477,Black,0.25,,avid,INDEX MATCH,55,30,44,23,25,65,14,35,56,78,57,32,26,47,44,9
Fans,Chicago Bulls,NBA,Matteson,Matteson,Matteson,60443,85,41.50392,-87.7131,Black,0.25,,avid,INDEX MATCH,110,62,17,46,13,24,32,19,36,48,118,251,188,48,305,193
Fans,Chicago Bulls,NBA,Maywood,Maywood,Maywood,7607,67,40.90181,-74.061784,Black,0.25,,avid,INDEX MATCH,2,0,0,0,0,0,2,0,1,0,0,9,0,12,4,14
Fans,Chicago Bulls,NBA,McHenry,Mchenry,Mchenry,60050,42,42.331147,-88.29518,Black,0.25,,avid,INDEX MATCH,0,5,0,0,0,5,0,0,2,0,5,5,0,0,0,12
Fans,Chicago Bulls,NBA,Melrose Park,Melrose Park,Melrose Park,60164,39,41.92138,-87.892412,Black,0.25,,casual,INDEX MATCH,2,3,7,2,6,2,4,7,11,6,13,0,5,2,0,0
Fans,Chicago Bulls,NBA,Mettawa,Lake Forest,Lake Forest,60045,0,42.240027,-87.877569,Black,0.25,,convertible,INDEX MATCH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fans,Chicago Bulls,NBA,Michigan City,Michigan City,Michigan City,46360,26,41.68934,-86.869178,Black,0.25,,casual,INDEX MATCH,72,54,38,46,64,57,69,31,24,66,68,83,31,4,14,7
Fans,Chicago Bulls,NBA,Minooka,Minooka,Minooka,60447,49,41.45531,-88.26173,Black,0.25,,avid,INDEX MATCH,2,0,0,0,0,0,3,0,0,0,1,0,37,0,0,0
Fans,Chicago Bulls,NBA,Mokena,Mokena,Mokena,60448,96,41.52614,-87.88922,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,2,0,7,7,7
Fans,Chicago Bulls,NBA,Monee,Monee,Monee,60449,53,41.412269,-87.786645,Black,0.25,,avid,INDEX MATCH,0,0,0,10,0,0,0,4,10,21,18,95,7,11,32,22
Fans,Chicago Bulls,NBA,Morris,Morris,Morris,60450,35,41.337433,-88.430183,Black,0.25,,casual,INDEX MATCH,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0
Fans,Chicago Bulls,NBA,Moulton,Moulton,Moulton,35650,0,34.492894,-87.299281,Black,0.25,,convertible,INDEX MATCH,5,9,0,6,6,0,30,0,5,0,0,8,2,3,0,0
Fans,Chicago Bulls,NBA,Mount Vernon,Mount Vernon,Mount Vernon,43050,0,40.37066,-82.481346,Black,0.25,,convertible,INDEX MATCH,4,0,0,3,0,5,0,5,0,0,0,4,0,0,6,0
Fans,Chicago Bulls,NBA,Mundelein,Mundelein,Long Grove,60060,44,42.252523,-88.027327,Black,0.25,,avid,INDEX MATCH,0,0,6,0,0,0,0,0,0,0,0,6,7,16,0,13
Fans,Chicago Bulls,NBA,Munster,Munster,Munster,46321,34,41.550535,-87.502585,Black,0.25,,casual,INDEX MATCH,10,0,0,0,40,0,7,0,8,9,5,20,27,6,20,24
Fans,Chicago Bulls,NBA,Myersville,Myersville,Myersville,21773,0,39.550036,-77.556275,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Naperville,Naperville,Naperville,60540,36,41.759029,-88.152381,Black,0.25,,casual,INDEX MATCH,5,19,0,6,5,0,7,0,0,0,4,8,11,0,18,29
Fans,Chicago Bulls,NBA,Natchez,Natchez,Natchez,39120,0,31.527752,-91.307025,Black,0.25,,convertible,INDEX MATCH,316,177,143,125,136,100,65,68,43,67,139,126,49,18,23,12
Fans,Chicago Bulls,NBA,New Lenox,New Lenox,New Lenox,60451,42,41.510802,-87.961808,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,1,0,3,1,7,2,0
Fans,Chicago Bulls,NBA,Normal,Normal,Normal,61761,27,40.529083,-88.958937,Black,0.25,,casual,INDEX MATCH,117,10,54,19,112,22,14,13,0,14,18,23,57,28,3,12
Fans,Chicago Bulls,NBA,Norridge,Harwood Heights,Harwood Heights,60706,64,41.964257,-87.816242,Black,0.25,,avid,INDEX MATCH,2,5,0,3,0,0,0,0,0,0,0,11,0,0,0,0
Fans,Chicago Bulls,NBA,North Chicago,North Chicago,North Chicago,60064,39,42.324027,-87.856704,Black,0.25,,casual,INDEX MATCH,67,38,44,51,25,24,33,15,26,21,40,57,20,21,20,29
Fans,Chicago Bulls,NBA,Northlake,Justin,Justin,76247,66,33.08484,-97.29613,Black,0.25,,avid,INDEX MATCH,0,0,4,0,0,0,0,0,0,0,0,15,7,19,1,5
Fans,Chicago Bulls,NBA,Oak Brook,Oak Brook,Hinsdale,60523,58,41.83713,-87.963759,Black,0.25,,avid,INDEX MATCH,0,6,0,0,0,0,0,0,0,4,0,0,0,0,3,6
Fans,Chicago Bulls,NBA,Oak Lawn,Oak Lawn,Oak Lawn,60453,52,41.713437,-87.75256,Black,0.25,,avid,INDEX MATCH,49,11,13,21,0,3,20,39,10,68,78,63,41,52,9,45
Fans,Chicago Bulls,NBA,Oak Park,Oak Park,Oak Park,60302,42,41.894611,-87.789713,Black,0.25,,avid,INDEX MATCH,64,85,13,31,32,40,25,19,26,44,74,146,60,54,41,73
Fans,Chicago Bulls,NBA,Oakdale,Oakdale,Oakdale,11769,0,40.738322,-73.131797,Black,0.25,,convertible,INDEX MATCH,3,0,0,0,2,0,0,0,0,0,0,6,0,22,12,0
Fans,Chicago Bulls,NBA,Ocean City,Ocean City,Ocean City,8226,0,39.277616,-74.5746,Black,0.25,,convertible,INDEX MATCH,0,8,0,8,0,0,3,0,0,0,0,0,6,4,0,0
Fans,Chicago Bulls,NBA,Olympia Fields,Olympia Fields,Olympia Fields,60461,59,41.522116,-87.700733,Black,0.25,,avid,INDEX MATCH,38,0,6,0,0,0,9,7,5,21,27,28,57,18,64,51
Fans,Chicago Bulls,NBA,Orland Park,Orland Park,Orland Park,60462,51,41.625307,-87.83293,Black,0.25,,avid,INDEX MATCH,11,5,0,9,0,18,6,14,13,4,0,23,16,10,5,20
Fans,Chicago Bulls,NBA,Ottawa,Ottawa,Ottawa,45875,35,41.019657,-84.111533,Black,0.25,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Chicago Bulls,NBA,Palos Hills,Palos Hills,Palos Hills,60465,31,41.6967,-87.817,Black,0.25,,casual,INDEX MATCH,0,13,0,2,0,0,0,7,1,20,23,26,3,0,0,4
Fans,Chicago Bulls,NBA,Park Forest,Park Forest,Park Forest,60466,73,41.49142,-87.67449,Black,0.25,,avid,INDEX MATCH,103,57,76,96,78,14,69,56,53,106,184,204,116,56,92,37
Fans,Chicago Bulls,NBA,Peotone,Peotone,Peotone,60468,0,41.346316,-87.772133,Black,0.25,,convertible,INDEX MATCH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Fans,Chicago Bulls,NBA,Pistakee Highlands,Mchenry,Mchenry,60050,0,42.331147,-88.29518,Black,0.25,,convertible,INDEX MATCH,0,5,0,0,0,5,0,0,2,0,5,5,0,0,0,12
Fans,Chicago Bulls,NBA,Plain,Plain,Plain,53577,0,43.293776,-90.022327,Black,0.25,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,Plainfield,Plainfield,Plainfield,60544,37,41.632457,-88.169698,Black,0.25,,casual,INDEX MATCH,3,0,8,4,0,0,0,10,0,3,40,49,13,0,12,11
Fans,Chicago Bulls,NBA,Portage,Portage,Portage,49002,36,42.193793,-85.563901,Black,0.25,,casual,INDEX MATCH,0,5,3,0,3,0,4,4,19,0,22,6,0,0,12,0
Fans,Chicago Bulls,NBA,Richton Park,Richton Park,Richton Park,60471,73,41.48448,-87.70338,Black,0.25,,avid,INDEX MATCH,98,55,61,18,55,27,21,22,23,92,116,173,150,48,115,63
Fans,Chicago Bulls,NBA,River Forest,River Forest,River Forest,60305,48,41.89781,-87.81395,Black,0.25,,avid,INDEX MATCH,4,0,0,4,0,0,0,0,0,0,0,17,0,3,6,20
Fans,Chicago Bulls,NBA,River Grove,River Grove,River Grove,60171,60,41.923168,-87.83931,Black,0.25,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Chicago Bulls,NBA,River Rouge,River Rouge,River Rouge,48218,0,42.268761,-83.135137,Black,0.25,,convertible,INDEX MATCH,59,72,21,40,15,21,31,16,17,50,12,6,10,3,5,10
Fans,Chicago Bulls,NBA,Riverdale,Riverdale,Riverdale,30274,100,33.555536,-84.397997,Black,0.25,,avid,INDEX MATCH,245,123,101,164,179,154,113,111,134,244,225,265,288,148,54,28
Fans,Chicago Bulls,NBA,Riverside,Riverside,Riverside,92501,43,33.99504,-117.373184,Black,0.25,,avid,INDEX MATCH,0,14,4,0,0,7,0,2,3,17,2,2,11,0,6,16
Fans,Chicago Bulls,NBA,Rochelle,Rochelle,Rochelle,61068,30,42.007405,-89.100359,Black,0.25,,casual,INDEX MATCH,11,0,0,0,3,0,0,0,0,0,1,2,6,0,0,0
